Task;Grounder;KGE;Rule_Miner;EmbedSize;WeightLoss_Task;Reasoner_depth;Model_name;Time;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3
countries_s2;backward_1;complex;None;100;0.5;1;no_reasoner;[15.047514963150025, 0.09636612115859708];[2.5769, 0.0001];[0.0122, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6065, 0.008];[0.346, 0.0141];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2528, 0.0106];[0.3529, 0.0212];[0.1527, 0.0];[0.7256, 0.0142];[0.656, 0.015];[0.764, 0.048];[0.5247, 0.0116];[0.508, 0.016];[0.54, 0.0283]
countries_s2;backward_2;complex;None;100;0.5;1;dcr;[42.17438931465149, 4.7833665270057555];[0.0199, 0.0004];[0.0119, 0.0001];[0.0132, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3693, 0.0149];[0.3542, 0.0132];[0.3695, 0.0179];[0.7213, 0.0294];[0.648, 0.0466];[0.76, 0.0179];[0.7278, 0.0326];[0.648, 0.0546];[0.764, 0.0344]
countries_s2;backward_2;complex;None;100;0.5;1;r2n;[37.622160291671754, 0.2449926189181786];[0.0126, 0.0001];[0.0119, 0.0001];[0.0134, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2912, 0.0274];[0.2777, 0.0236];[0.3046, 0.0347];[0.7763, 0.0109];[0.744, 0.015];[0.78, 0.0179];[0.7511, 0.0213];[0.68, 0.0473];[0.796, 0.0294]
countries_s2;backward_2;complex;None;100;0.5;1;gsbr;[33.3124653339386, 3.7495823289588346];[0.0118, 0.0001];[0.0119, 0.0001];[0.0118, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3473, 0.0173];[0.3427, 0.0174];[0.3519, 0.0178];[0.7256, 0.0289];[0.652, 0.0412];[0.776, 0.0265];[0.7388, 0.0349];[0.664, 0.0512];[0.78, 0.0253]
countries_s2;backward_2;complex;None;100;0.5;1;cdcr;[47.717280101776126, 3.9125643680442956];[0.0259, 0.0096];[0.0157, 0.0069];[0.0202, 0.012];[0.9997, 0.0007];[0.9994, 0.0011];[1.0, 0.0];[0.9997, 0.0007];[0.9994, 0.0011];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3619, 0.0199];[0.32, 0.0441];[0.388, 0.0199];[0.7441, 0.0296];[0.688, 0.0449];[0.772, 0.0299];[0.7393, 0.0334];[0.676, 0.048];[0.772, 0.0299]
countries_s2;backward_2;complex;None;100;0.5;1;no_reasoner;[17.30367283821106, 4.329974795857155];[2.5769, 0.0001];[0.0122, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6065, 0.008];[0.346, 0.0141];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2528, 0.0106];[0.3529, 0.0212];[0.1527, 0.0];[0.7256, 0.0142];[0.656, 0.015];[0.764, 0.048];[0.5247, 0.0116];[0.508, 0.016];[0.54, 0.0283]
countries_s2;backward_3;complex;None;100;0.5;1;dcr;[41.2292064666748, 4.594743905693075];[0.0202, 0.0005];[0.012, 0.0002];[0.0136, 0.0007];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3618, 0.019];[0.3492, 0.0165];[0.3595, 0.0218];[0.7334, 0.0312];[0.664, 0.048];[0.784, 0.0294];[0.7384, 0.0246];[0.668, 0.0431];[0.784, 0.0196]
countries_s2;backward_3;complex;None;100;0.5;1;r2n;[41.07217216491699, 4.931140262025949];[0.0135, 0.0012];[0.012, 0.0002];[0.015, 0.0024];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9997, 0.0004];[0.9994, 0.0008];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2872, 0.0155];[0.2667, 0.0084];[0.3077, 0.0309];[0.7766, 0.0146];[0.736, 0.0265];[0.8, 0.0126];[0.7585, 0.0232];[0.692, 0.0431];[0.788, 0.0271]
countries_s2;backward_3;complex;None;100;0.5;1;gsbr;[34.32783665657043, 4.281074427231533];[0.0119, 0.0001];[0.012, 0.0002];[0.0119, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3461, 0.0181];[0.3416, 0.0188];[0.3505, 0.0181];[0.7331, 0.0323];[0.664, 0.0528];[0.768, 0.0271];[0.7412, 0.0365];[0.672, 0.0574];[0.772, 0.0271]
countries_s2;backward_3;complex;None;100;0.5;1;cdcr;[49.411970949172975, 4.848707837178919];[0.0238, 0.0038];[0.0138, 0.0023];[0.0179, 0.0051];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3568, 0.0213];[0.3135, 0.0485];[0.3843, 0.0107];[0.7493, 0.0198];[0.692, 0.0299];[0.768, 0.0349];[0.7585, 0.0288];[0.7, 0.04];[0.788, 0.0412]
countries_s2;backward_3;complex;None;100;0.5;1;no_reasoner;[15.278736400604249, 0.27172035385195425];[2.5769, 0.0001];[0.0122, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6065, 0.008];[0.346, 0.0141];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2528, 0.0106];[0.3529, 0.0212];[0.1527, 0.0];[0.7256, 0.0142];[0.656, 0.015];[0.764, 0.048];[0.5247, 0.0116];[0.508, 0.016];[0.54, 0.0283]
countries_s3;known;complex;None;100;0.5;1;dcr;[28.465808391571045, 4.737094406394315];[0.0229, 0.0002];[0.012, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.471, 0.0187];[0.46, 0.0187];[0.4603, 0.0187];[0.6092, 0.0157];[0.564, 0.015];[0.616, 0.0233];[0.6092, 0.0157];[0.564, 0.015];[0.616, 0.0233]
countries_s3;known;complex;None;100;0.5;1;r2n;[23.77258257865906, 4.958471904261332];[0.0132, 0.0002];[0.012, 0.0002];[0.0143, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.429, 0.0136];[0.4288, 0.0136];[0.4292, 0.0136];[0.6122, 0.021];[0.572, 0.0299];[0.616, 0.015];[0.6249, 0.0233];[0.592, 0.0325];[0.628, 0.0204]
countries_s3;known;complex;None;100;0.5;1;gsbr;[21.553629064559935, 4.64537205321486];[0.012, 0.0002];[0.012, 0.0002];[0.012, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4607, 0.0208];[0.4607, 0.0208];[0.4607, 0.0208];[0.6094, 0.0126];[0.564, 0.015];[0.62, 0.0219];[0.6094, 0.0126];[0.564, 0.015];[0.62, 0.0219]
countries_s3;known;complex;None;100;0.5;1;cdcr;[33.69880876541138, 5.333375098344901];[0.0281, 0.0062];[0.016, 0.0047];[0.0186, 0.0077];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9996, 0.0006];[0.9994, 0.0008];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.5184, 0.0616];[0.4413, 0.0299];[0.574, 0.1424];[0.5736, 0.0479];[0.536, 0.032];[0.576, 0.0686];[0.5908, 0.0291];[0.544, 0.0233];[0.596, 0.048]
countries_s3;known;complex;None;100;0.5;1;no_reasoner;[17.842463397979735, 5.6413058626213735];[2.5768, 0.0001];[0.012, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.606, 0.0086];[0.3458, 0.015];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3092, 0.0094];[0.4656, 0.0188];[0.1527, 0.0];[0.6078, 0.0147];[0.556, 0.0233];[0.628, 0.0204];[0.5247, 0.0116];[0.508, 0.016];[0.54, 0.0283]
countries_s3;backward_1;complex;None;100;0.5;1;dcr;[46.52936062812805, 0.6299940501918934];[0.0229, 0.0004];[0.012, 0.0002];[0.012, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4796, 0.0157];[0.4408, 0.0138];[0.4966, 0.0258];[0.6046, 0.0164];[0.552, 0.0271];[0.624, 0.0233];[0.6123, 0.0361];[0.56, 0.0506];[0.62, 0.0335]
countries_s3;backward_1;complex;None;100;0.5;1;r2n;[44.815323400497434, 5.049045321738201];[0.0153, 0.003];[0.012, 0.0002];[0.0186, 0.0058];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9995, 0.0008];[0.999, 0.0016];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4506, 0.0223];[0.4076, 0.0104];[0.4937, 0.0409];[0.6164, 0.0123];[0.576, 0.015];[0.612, 0.0204];[0.612, 0.0227];[0.556, 0.0265];[0.616, 0.0344]
countries_s3;backward_1;complex;None;100;0.5;1;gsbr;[43.93965711593628, 5.6349621289036005];[0.012, 0.0002];[0.012, 0.0002];[0.012, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4608, 0.0156];[0.4581, 0.0159];[0.4636, 0.0162];[0.6073, 0.0193];[0.556, 0.0265];[0.612, 0.0271];[0.6098, 0.0141];[0.556, 0.0265];[0.62, 0.0126]
countries_s3;backward_1;complex;None;100;0.5;1;cdcr;[50.88696846961975, 0.9416891718684203];[0.0258, 0.002];[0.0132, 0.0008];[0.0168, 0.0033];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9999, 0.0002];[0.9998, 0.0004];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4972, 0.0305];[0.4401, 0.0059];[0.5326, 0.0598];[0.6049, 0.0174];[0.552, 0.0271];[0.616, 0.0294];[0.612, 0.0265];[0.548, 0.0412];[0.616, 0.0408]
countries_s3;backward_1;complex;None;100;0.5;1;no_reasoner;[17.97383871078491, 5.447380626691033];[2.5768, 0.0001];[0.012, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.606, 0.0086];[0.3458, 0.015];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3092, 0.0094];[0.4656, 0.0188];[0.1527, 0.0];[0.6078, 0.0147];[0.556, 0.0233];[0.628, 0.0204];[0.5247, 0.0116];[0.508, 0.016];[0.54, 0.0283]
countries_s3;backward_2;complex;None;100;0.5;1;dcr;[91.18360900878906, 8.598541714791441];[0.0236, 0.0005];[0.012, 0.0003];[0.0132, 0.0005];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.467, 0.0235];[0.4554, 0.0233];[0.4568, 0.0236];[0.5945, 0.0112];[0.54, 0.0126];[0.596, 0.0294];[0.5945, 0.0112];[0.54, 0.0126];[0.596, 0.0294]
countries_s3;backward_2;complex;None;100;0.5;1;r2n;[91.18972787857055, 8.865039040272004];[0.0201, 0.0031];[0.012, 0.0003];[0.0282, 0.006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9986, 0.0005];[0.9971, 0.001];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4377, 0.037];[0.3863, 0.0134];[0.4891, 0.0624];[0.6259, 0.0083];[0.592, 0.0204];[0.632, 0.016];[0.6431, 0.0303];[0.572, 0.0515];[0.68, 0.0179]
countries_s3;backward_2;complex;None;100;0.5;1;gsbr;[80.0032808303833, 6.6281086159127405];[0.012, 0.0002];[0.012, 0.0002];[0.012, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4566, 0.0196];[0.4566, 0.0196];[0.4566, 0.0197];[0.5896, 0.0101];[0.528, 0.0098];[0.612, 0.0271];[0.5896, 0.0101];[0.528, 0.0098];[0.612, 0.0271]
countries_s3;backward_2;complex;None;100;0.5;1;cdcr;[102.40164151191712, 7.824810020749392];[0.0383, 0.0117];[0.0224, 0.0101];[0.031, 0.0137];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9998, 0.0003];[0.9996, 0.0005];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.5634, 0.0513];[0.3444, 0.146];[0.7594, 0.0569];[0.5694, 0.0288];[0.524, 0.015];[0.568, 0.0449];[0.6006, 0.029];[0.544, 0.0196];[0.588, 0.0483]
countries_s3;backward_2;complex;None;100;0.5;1;no_reasoner;[15.174116563796996, 0.16387511991406822];[2.5768, 0.0001];[0.012, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.606, 0.0086];[0.3458, 0.015];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3092, 0.0094];[0.4656, 0.0188];[0.1527, 0.0];[0.6078, 0.0147];[0.556, 0.0233];[0.628, 0.0204];[0.5247, 0.0116];[0.508, 0.016];[0.54, 0.0283]
countries_s3;backward_3;complex;None;100;0.5;1;dcr;[137.85171756744384, 8.053179352486945];[0.0232, 0.0002];[0.0119, 0.0002];[0.0128, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4648, 0.0143];[0.4532, 0.0141];[0.4547, 0.0145];[0.6061, 0.0181];[0.56, 0.0219];[0.616, 0.0233];[0.6061, 0.0181];[0.56, 0.0219];[0.616, 0.0233]
countries_s3;backward_3;complex;None;100;0.5;1;r2n;[150.20743913650512, 7.080826994136771];[0.0148, 0.0047];[0.0119, 0.0002];[0.0178, 0.0091];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9996, 0.0009];[0.9992, 0.0016];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4305, 0.02];[0.3821, 0.0051];[0.479, 0.0366];[0.6278, 0.0244];[0.596, 0.032];[0.624, 0.0265];[0.6229, 0.0274];[0.564, 0.0388];[0.644, 0.0367]
countries_s3;backward_3;complex;None;100;0.5;1;gsbr;[105.14763045310974, 6.6849100904743235];[0.0119, 0.0002];[0.0119, 0.0002];[0.0119, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4561, 0.0159];[0.4561, 0.0159];[0.4561, 0.016];[0.6101, 0.022];[0.568, 0.0299];[0.616, 0.0196];[0.6101, 0.022];[0.568, 0.0299];[0.616, 0.0196]
countries_s3;backward_3;complex;None;100;0.5;1;cdcr;[185.13782887458802, 8.401863890771766];[0.0369, 0.0118];[0.0213, 0.0094];[0.03, 0.015];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.5729, 0.0516];[0.3415, 0.145];[0.7816, 0.0497];[0.5732, 0.0365];[0.532, 0.0204];[0.572, 0.0515];[0.5948, 0.0188];[0.536, 0.015];[0.612, 0.064]
countries_s3;backward_3;complex;None;100;0.5;1;no_reasoner;[18.977162218093873, 7.932379942020918];[2.5768, 0.0001];[0.012, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.606, 0.0086];[0.3458, 0.015];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3092, 0.0094];[0.4656, 0.0188];[0.1527, 0.0];[0.6078, 0.0147];[0.556, 0.0233];[0.628, 0.0204];[0.5247, 0.0116];[0.508, 0.016];[0.54, 0.0283]
