sep=;
dataset_name;grounder;kge;model_name;rule_miner;seed;kge_atom_embedding_size;batch_size;val_batch_size;test_batch_size;facts_file;train_file;valid_file;test_file;domain_file;rules_file;corrupt_mode;num_negatives;valid_negatives;test_negatives;ragged;format;engine_num_negatives;engine_num_adaptive_constants;constant_embedding_size;predicate_embedding_size;dropout_rate_embedder;kge_regularization;learning_rate;lr_sched;optimizer;early_stopping;epochs;num_rules;loss;weight_loss;cdcr_use_positional_embeddings;cdcr_num_formulas;valid_frequency;resnet;reasoner_depth;reasoner_regularization_factor;reasoner_formula_hidden_embedding_size;reasoner_dropout_rate;kge_dropout_rate;reasoner_atom_embedding_size;signed;temperature;aggregation_type;filter_num_heads;filter_activity_regularization;keys_signature;run_signature;ckpt_folder;load_model_ckpt;save_model_ckpt;load_kge_ckpt;save_kge_ckpt;seed_run_i;time_ground_train;time_ground_valid;time_ground_test;time_train;time_inference;time_ground_train;time_ground_valid;time_ground_test;time_train;time_inference;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1;train_concept_hits@3;train_concept_hits@10;train_task_mrr;train_task_hits@1;train_task_hits@3;train_task_hits@10;valid_loss;valid_concept_loss;valid_task_loss;valid_concept_mrr;valid_concept_hits@1;valid_concept_hits@3;valid_concept_hits@10;valid_task_mrr;valid_task_hits@1;valid_task_hits@3;valid_task_hits@10;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1;test_concept_hits@3;test_concept_hits@10;test_task_mrr;test_task_hits@1;test_task_hits@3;test_task_hits@10
ablation_d3;backward_1_1;complex;r2n;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_1_1-complex-r2n-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.1;0.02;24.11;0.1;[0.0, 0.0];[0.21, 0.138];[0.02, 0.0];[24.478, 1.072];[0.1, 0.0];[2.538, 0.005];[0.014, 0.01];[5.061, 0.003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.618, 0.01];[0.35, 0.019];[1.0, 0.0];[1.0, 0.0];[0.384, 0.064];[0.045, 0.001];[0.723, 0.127];[0.642, 0.034];[0.575, 0.036];[0.642, 0.058];[0.829, 0.048];[0.597, 0.014];[0.546, 0.028];[0.596, 0.036];[0.796, 0.036];[1.821, 0.061];[0.556, 0.121];[3.085, 0.0];[0.956, 0.012];[0.924, 0.023];[0.988, 0.01];[1.0, 0.0];[0.726, 0.04];[0.6, 0.042];[0.812, 0.024];[1.0, 0.0]
ablation_d3;backward_1_2;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_1_2-complex-dcr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.19;0.08;37.61;0.11;[0.0, 0.0];[0.212, 0.082];[0.158, 0.176];[37.234, 1.465];[0.12, 0.009];[2.721, 0.161];[0.37, 0.293];[5.031, 0.001];[0.968, 0.063];[0.943, 0.114];[1.0, 0.0];[1.0, 0.0];[0.617, 0.007];[0.357, 0.008];[1.0, 0.0];[1.0, 0.0];[0.331, 0.095];[0.306, 0.034];[0.302, 0.236];[0.572, 0.031];[0.508, 0.01];[0.567, 0.044];[0.75, 0.109];[0.583, 0.027];[0.512, 0.028];[0.571, 0.049];[0.775, 0.084];[1.687, 0.062];[0.289, 0.124];[3.085, 0.0];[0.901, 0.09];[0.836, 0.131];[0.96, 0.061];[1.0, 0.0];[0.313, 0.028];[0.108, 0.043];[0.284, 0.029];[1.0, 0.0]
ablation_d3;backward_1_2;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_1_2-complex-sbr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.57;0.07;33.79;0.13;[0.0, 0.0];[0.352, 0.176];[0.146, 0.147];[33.46, 1.154];[0.11, 0.011];[2.642, 0.133];[0.255, 0.263];[5.03, 0.002];[0.965, 0.07];[0.935, 0.128];[1.0, 0.0];[1.0, 0.0];[0.621, 0.005];[0.355, 0.018];[1.0, 0.0];[1.0, 0.0];[0.131, 0.068];[0.159, 0.124];[0.104, 0.018];[0.585, 0.036];[0.517, 0.016];[0.558, 0.031];[0.792, 0.139];[0.579, 0.019];[0.504, 0.016];[0.546, 0.031];[0.842, 0.054];[1.735, 0.052];[0.385, 0.103];[3.085, 0.0];[0.911, 0.108];[0.856, 0.159];[0.952, 0.086];[1.0, 0.0];[0.34, 0.041];[0.12, 0.051];[0.308, 0.027];[1.0, 0.0]
ablation_d3;backward_1_2;complex;r2n;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_1_2-complex-r2n-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.15;0.07;39.11;0.12;[0.0, 0.0];[0.192, 0.079];[0.07, 0.006];[36.074, 1.787];[0.114, 0.008];[2.423, 0.02];[0.031, 0.029];[4.816, 0.047];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.636, 0.008];[0.379, 0.01];[1.0, 0.0];[1.0, 0.0];[0.201, 0.114];[0.043, 0.006];[0.359, 0.223];[0.643, 0.025];[0.575, 0.028];[0.646, 0.044];[0.85, 0.036];[0.627, 0.013];[0.554, 0.021];[0.638, 0.021];[0.846, 0.028];[1.777, 0.069];[0.469, 0.139];[3.085, 0.0];[0.945, 0.024];[0.904, 0.039];[0.984, 0.015];[1.0, 0.0];[0.739, 0.026];[0.604, 0.02];[0.804, 0.043];[1.0, 0.0]
ablation_d3;backward_1_3;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_1_3-complex-dcr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.18;0.13;56.09;0.12;[0.0, 0.0];[0.308, 0.159];[0.288, 0.207];[56.218, 0.708];[0.124, 0.008];[2.595, 0.127];[0.129, 0.232];[5.04, 0.006];[1.0, 0.0];[0.999, 0.001];[1.0, 0.0];[1.0, 0.0];[0.617, 0.008];[0.357, 0.014];[1.0, 0.0];[1.0, 0.0];[0.52, 0.124];[0.326, 0.017];[0.691, 0.271];[0.592, 0.019];[0.521, 0.013];[0.579, 0.05];[0.787, 0.031];[0.622, 0.019];[0.554, 0.034];[0.633, 0.028];[0.767, 0.038];[0.344, 0.028];[0.18, 0.105];[0.484, 0.094];[0.959, 0.03];[0.924, 0.053];[1.0, 0.0];[1.0, 0.0];[0.909, 0.035];[0.852, 0.068];[0.972, 0.01];[1.0, 0.0]
ablation_d3;backward_1_3;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_1_3-complex-sbr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.35;0.69;53.72;0.12;[0.0, 0.0];[0.258, 0.088];[0.324, 0.246];[53.988, 0.777];[0.116, 0.008];[2.572, 0.092];[0.115, 0.184];[5.03, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.624, 0.004];[0.35, 0.017];[1.0, 0.0];[1.0, 0.0];[0.109, 0.059];[0.102, 0.087];[0.115, 0.032];[0.597, 0.011];[0.529, 0.01];[0.562, 0.019];[0.821, 0.06];[0.593, 0.011];[0.517, 0.016];[0.558, 0.016];[0.867, 0.017];[0.512, 0.188];[0.49, 0.168];[0.534, 0.21];[0.953, 0.02];[0.912, 0.041];[0.992, 0.016];[1.0, 0.0];[0.951, 0.012];[0.92, 0.025];[0.976, 0.008];[1.0, 0.0]
ablation_d3;backward_1_3;complex;r2n;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_1_3-complex-r2n-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.22;0.13;66.87;0.12;[0.0, 0.0];[0.246, 0.085];[0.126, 0.005];[61.996, 8.781];[0.12, 0.006];[2.085, 0.088];[0.172, 0.212];[3.999, 0.064];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.698, 0.01];[0.48, 0.01];[1.0, 0.0];[1.0, 0.0];[0.178, 0.061];[0.106, 0.112];[0.25, 0.149];[0.626, 0.018];[0.546, 0.024];[0.625, 0.032];[0.862, 0.017];[0.623, 0.012];[0.542, 0.019];[0.642, 0.024];[0.858, 0.05];[1.159, 0.475];[0.352, 0.055];[1.967, 0.961];[0.962, 0.019];[0.928, 0.035];[0.996, 0.008];[1.0, 0.0];[0.962, 0.023];[0.928, 0.037];[0.992, 0.01];[1.0, 0.0]
countries_s1;backward_0_1;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s1-backward_0_1-complex-dcr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.04;0.0;30.45;0.1;[0.0, 0.0];[0.056, 0.023];[0.004, 0.005];[30.532, 0.609];[0.102, 0.004];[0.009, 0.002];[0.007, 0.002];[0.01, 0.002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.028, 0.004];[0.005, 0.002];[0.043, 0.008];[0.99, 0.019];[0.983, 0.033];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.044, 0.02];[0.081, 0.04];[0.004, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
countries_s1;backward_0_1;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s1-backward_0_1-complex-sbr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.04;0.0;25.64;0.1;[0.0, 0.0];[0.044, 0.008];[0.002, 0.004];[25.286, 0.503];[0.1, 0.0];[0.008, 0.002];[0.006, 0.002];[0.009, 0.003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.023, 0.003];[0.005, 0.003];[0.04, 0.006];[0.989, 0.022];[0.979, 0.042];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.035, 0.012];[0.067, 0.024];[0.003, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
countries_s1;backward_0_1;complex;r2n;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s1-backward_0_1-complex-r2n-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.04;0.0;23.51;0.1;[0.0, 0.0];[0.042, 0.004];[0.004, 0.005];[25.214, 1.548];[0.102, 0.004];[0.008, 0.004];[0.007, 0.005];[0.008, 0.005];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.001];[1.0, 0.0];[1.0, 0.0];[0.028, 0.046];[0.004, 0.002];[0.051, 0.093];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.961, 0.077];[0.942, 0.117];[0.983, 0.033];[1.0, 0.0];[0.076, 0.019];[0.086, 0.017];[0.066, 0.036];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
countries_s1;backward_1_1;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;0;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s1-backward_1_1-complex-no_reasoner-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.02;0.0;20.09;0.1;[0.0, 0.0];[0.022, 0.004];[0.0, 0.0];[20.592, 0.68];[0.1, 0.0];[0.013, 0.007];[0.013, 0.007];[0.013, 0.007];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.006, 0.001];[0.006, 0.001];[0.006, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.093, 0.018];[0.093, 0.018];[0.093, 0.018];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
countries_s1;backward_1_1;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s1-backward_1_1-complex-dcr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.05;0.01;31.96;0.1;[0.0, 0.0];[0.054, 0.008];[0.01, 0.0];[32.148, 0.28];[0.102, 0.004];[0.009, 0.002];[0.007, 0.002];[0.01, 0.002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.028, 0.004];[0.005, 0.002];[0.043, 0.008];[0.99, 0.019];[0.983, 0.033];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.044, 0.02];[0.081, 0.04];[0.004, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
countries_s1;backward_1_1;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s1-backward_1_1-complex-sbr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.05;0.01;26.74;0.1;[0.0, 0.0];[0.07, 0.031];[0.012, 0.004];[27.002, 0.265];[0.11, 0.015];[0.008, 0.002];[0.006, 0.002];[0.009, 0.003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.023, 0.003];[0.005, 0.003];[0.04, 0.006];[0.989, 0.022];[0.979, 0.042];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.035, 0.012];[0.067, 0.024];[0.003, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
countries_s1;backward_1_1;complex;r2n;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s1-backward_1_1-complex-r2n-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.05;0.01;25.95;0.1;[0.0, 0.0];[0.054, 0.008];[0.01, 0.0];[27.228, 1.427];[0.102, 0.004];[0.008, 0.004];[0.007, 0.005];[0.008, 0.005];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.001];[1.0, 0.0];[1.0, 0.0];[0.028, 0.046];[0.004, 0.002];[0.051, 0.093];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.961, 0.077];[0.942, 0.117];[0.983, 0.033];[1.0, 0.0];[0.076, 0.019];[0.086, 0.017];[0.066, 0.036];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
countries_s1;backward_1_2;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s1-backward_1_2-complex-dcr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.05;0.01;31.94;0.1;[0.0, 0.0];[0.06, 0.013];[0.01, 0.0];[32.47, 0.674];[0.104, 0.008];[0.009, 0.002];[0.007, 0.002];[0.01, 0.002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.028, 0.004];[0.005, 0.002];[0.043, 0.008];[0.99, 0.019];[0.983, 0.033];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.044, 0.02];[0.081, 0.04];[0.004, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
countries_s1;backward_1_2;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s1-backward_1_2-complex-sbr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.05;0.01;27.02;0.1;[0.0, 0.0];[0.054, 0.008];[0.01, 0.0];[27.436, 0.854];[0.108, 0.007];[0.008, 0.002];[0.006, 0.002];[0.009, 0.003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.023, 0.003];[0.005, 0.003];[0.04, 0.006];[0.989, 0.022];[0.979, 0.042];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.035, 0.012];[0.067, 0.024];[0.003, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
countries_s1;backward_1_2;complex;r2n;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s1-backward_1_2-complex-r2n-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.05;0.01;25.87;0.1;[0.0, 0.0];[0.054, 0.008];[0.01, 0.0];[27.15, 1.954];[0.102, 0.004];[0.008, 0.004];[0.007, 0.005];[0.008, 0.005];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.001];[1.0, 0.0];[1.0, 0.0];[0.028, 0.046];[0.004, 0.002];[0.051, 0.093];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.961, 0.077];[0.942, 0.117];[0.983, 0.033];[1.0, 0.0];[0.076, 0.019];[0.086, 0.017];[0.066, 0.036];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
countries_s1;backward_1_3;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s1-backward_1_3-complex-dcr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.06;0.01;33.5;0.1;[0.0, 0.0];[0.062, 0.004];[0.092, 0.164];[33.13, 0.776];[0.1, 0.0];[0.009, 0.002];[0.007, 0.002];[0.01, 0.002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.028, 0.004];[0.005, 0.002];[0.043, 0.008];[0.99, 0.019];[0.983, 0.033];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.044, 0.02];[0.081, 0.04];[0.004, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
