?a  E  ?h  ?b  Rg  ?h   => ?a  Ra  ?b   0,948194662     0,168809391     0,177699323     604     3578    3399    -1
?h  E  ?b  ?a  K  ?h   => ?a  Ra  ?b    0,125588697     0,145985401     0,145985401     80      548     548     -1
?b  E  ?h  ?a  Ra  ?h   => ?a  Ra  ?b   0,930926217     0,17909997      0,17909997      593     3311    3311    -1
?h  Q  ?b  ?a  Ra  ?h   => ?a  Ra  ?b   0,965463108     0,190225796     0,190225796     615     3233    3233    -1
?h  B  ?b  ?a  K  ?h   => ?a  Ra  ?b    0,020408163     0,30952381      0,30952381      13      42      42      -1
?a  Ra  ?h  ?h  Rg  ?b   => ?a  Ra  ?b  0,984301413     0,185119575     0,185119575     627     3387    3387    -1
?a  D  ?h  ?h  X  ?b   => ?a  Ra  ?b    0,312401884     0,256113256     0,256113256     199     777     777     -1
?h  E  ?b  ?a  Ra  ?h   => ?a  Ra  ?b   0,949764521     0,189180738     0,189180738     605     3198    3198    -1
?h  Iw  ?b  ?a  Ra  ?h   => ?a  Ra  ?b  0,075353218     0,168421053     0,168421053     48      285     285     -1
?a  K  ?h  ?h  N  ?b   => ?a  Ra  ?b    0,040816327     0,198473282     0,198473282     26      131     131     -1
?h  GG  ?b  ?a  Ra  ?h   => ?a  Ra  ?b  0,406593407     0,233543733     0,233543733     259     1109    1109    -1
?h  E  ?b  ?a  O  ?h   => ?a  Ra  ?b    0,014128728     0,136363636     0,136363636     9       66      66      -1
?h  Iw  ?b  ?a  K  ?h   => ?a  Ra  ?b   0,01255887      0,222222222     0,222222222     8       36      36      -1
?a  D  ?h  ?h  ML  ?b   => ?a  Ra  ?b   0,761381476     0,196276811     0,196276811     485     2471    2471    -1
?h  B  ?b  ?a  Ra  ?h   => ?a  Ra  ?b   0,755102041     0,212081129     0,212081129     481     2268    2268    -1
?a  GG  ?h  ?h  Q  ?b   => ?a  Ra  ?b   0,51177394      0,181716834     0,181716834     326     1794    1794    -1
?a  GG  ?h  ?h  Ra  ?b   => ?a  Ra  ?b  0,472527473     0,21122807      0,21122807      301     1425    1425    -1
?h  E  ?b  ?a  Z  ?h   => ?a  Ra  ?b    0,133437991     0,168986083     0,168986083     85      503     503     -1
?h  B  ?b  ?a  Z  ?h   => ?a  Ra  ?b    0,01255887      0,222222222     0,222222222     8       36      36      -1
?h  Ra  ?b  ?a  Ra  ?h   => ?a  Ra  ?b  0,935635793     0,203621455     0,203621455     596     2927    2927    -1
?a  I  ?h  ?h  X  ?b   => ?a  Ra  ?b    0,152276295     0,243107769     0,24556962      97      399     395     -1
?a  I  ?h  ?h  ML  ?b   => ?a  Ra  ?b   0,470957614     0,205620288     0,208623088     300     1459    1438    -1
?b  E  ?h  ?a  GG  ?h   => ?a  Ra  ?b   0,456828885     0,16958042      0,16958042      291     1716    1716    -1
?h  E  ?b  ?a  GG  ?h   => ?a  Ra  ?b   0,481946625     0,182087782     0,182087782     307     1686    1686    -1
?h  GG  ?b  ?a  GG  ?h   => ?a  Ra  ?b  0,127158556     0,198529412     0,198529412     81      408     408     -1
?h  B  ?b  ?a  GG  ?h   => ?a  Ra  ?b   0,276295133     0,193619362     0,193619362     176     909     909     -1
?h  N  ?b  ?a  Z  ?h   => ?a  Ra  ?b    0,014128728     0,166666667     0,166666667     9       54      54      -1
?a  GG  ?h  ?h  Iw  ?b   => ?a  Ra  ?b  0,039246468     0,252525253     0,252525253     25      99      99      -1
?a  GG  ?h  ?h  Rg  ?b   => ?a  Ra  ?b  0,541601256     0,192200557     0,192200557     345     1795    1795    -1
?a  B  ?h  ?b  E  ?h   => ?a  Ra  ?b    0,750392465     0,172875226     0,17776125      478     2765    2689    -1
?a  B  ?h  ?h  Rg  ?b   => ?a  Ra  ?b   0,875981162     0,186559679     0,193414211     558     2991    2885    -1
?a  B  ?h  ?h  Q  ?b   => ?a  Ra  ?b    0,778649922     0,179970972     0,185628743     496     2756    2672    -1
?a  B  ?h  ?h  Iw  ?b   => ?a  Ra  ?b   0,045525903     0,143564356     0,147959184     29      202     196     -1
?a  B  ?h  ?h  E  ?b   => ?a  Ra  ?b    0,775510204     0,185226847     0,190512919     494     2667    2593    -1
?a  B  ?h  ?h  Ra  ?b   => ?a  Ra  ?b   0,755102041     0,21013543      0,216959856     481     2289    2217    -1
?h  Iw  ?b  ?a  Z  ?h   => ?a  Ra  ?b   0,010989011     0,137254902     0,137254902     7       51      51      -1
?a  B  ?h  ?h  GG  ?b   => ?a  Ra  ?b   0,260596546     0,188636364     0,19212963      166     880     864     -1
?h  B  ?b  ?a  B  ?h   => ?a  Ra  ?b    0,554160126     0,196111111     0,201369082     353     1800    1753    -1
?b  E  ?h  ?h  Iw  ?a   => ?a  Ra  ?b   0,069073783     0,126074499     0,161764706     44      349     272     -1
?h  B  ?a  ?b  E  ?h   => ?a  Ra  ?b    0,762951334     0,180534918     0,180534918     486     2692    2692    -1
?b  E  ?h  ?h  Ra  ?a   => ?a  Ra  ?b   0,913657771     0,176845943     0,176845943     582     3291    3291    -1
?b  E  ?h  ?h  GG  ?a   => ?a  Ra  ?b   0,397174254     0,167771883     0,167771883     253     1508    1508    -1
?b  E  ?h  ?h  Q  ?a   => ?a  Ra  ?b    0,930926217     0,166854249     0,166854249     593     3554    3554    -1
?h  E  ?a  ?b  E  ?h   => ?a  Ra  ?b    0,937205651     0,165649279     0,165649279     597     3604    3604    -1
?b  E  ?h  ?h  Rg  ?a   => ?a  Ra  ?b   0,957613815     0,16841524      0,16841524      610     3622    3622    -1
?b  E  ?h  ?a  Q  ?h   => ?a  Ra  ?b    0,930926217     0,166854249     0,166854249     593     3554    3554    -1
?b  E  ?h  ?a  Rg  ?h   => ?a  Ra  ?b   0,948194662     0,168809391     0,168809391     604     3578    3578    -1
?a  Te  ?h  ?h  X  ?b   => ?a  Ra  ?b   0,389324961     0,186046512     0,186046512     248     1333    1333    -1
?a  U  ?h  ?h  X  ?b   => ?a  Ra  ?b    0,532182104     0,202146691     0,202146691     339     1677    1677    -1
?h  ML  ?b  ?a  Te  ?h   => ?a  Ra  ?b  0,819466248     0,171541242     0,171541242     522     3043    3043    -1
?a  E  ?h  ?h  Iw  ?b   => ?a  Ra  ?b   0,067503925     0,123209169     0,130699088     43      349     329     -1
?h  ML  ?b  ?a  U  ?h   => ?a  Ra  ?b   0,970172684     0,180437956     0,180437956     618     3425    3425    -1
?a  E  ?h  ?b  E  ?h   => ?a  Ra  ?b    0,923076923     0,156758198     0,164936886     588     3751    3565    -1
?a  E  ?h  ?h  GG  ?b   => ?a  Ra  ?b   0,394034537     0,166445623     0,177888023     251     1508    1411    -1
?g  Iw  ?a  ?g  X  ?b   => ?a  Ra  ?b   0,025117739     0,044692737     0,266666667     16      358     60      -1
?h  E  ?b  ?a  E  ?h   => ?a  Ra  ?b    0,941915228     0,166481687     0,175336061     600     3604    3422    -1
?a  E  ?h  ?h  Rg  ?b   => ?a  Ra  ?b   0,959183673     0,168691331     0,177616279     611     3622    3440    -1
?a  E  ?h  ?h  Q  ?b   => ?a  Ra  ?b    0,941915228     0,16882386      0,17788319      600     3554    3373    -1
?g  X  ?a  ?g  X  ?b   => ?a  Ra  ?b    0,368916797     0,219831618     0,219831618     235     1069    1069    -1
?g  B  ?a  ?g  GG  ?b   => ?a  Ra  ?b   0,279434851     0,209165687     0,209165687     178     851     851     -1
?g  GG  ?b  ?g  Ra  ?a   => ?a  Ra  ?b  0,4144427       0,23016565      0,23016565      264     1147    1147    -1
?h  B  ?b  ?a  E  ?h   => ?a  Ra  ?b    0,7566719       0,179049034     0,190363349     482     2692    2532    -1
?g  GG  ?b  ?a  Rg  ?g   => ?a  Ra  ?b  0,491365777     0,197476341     0,197476341     313     1585    1585    -1
?a  E  ?h  ?h  Ra  ?b   => ?a  Ra  ?b   0,921507064     0,178365239     0,188261706     587     3291    3118    -1
?g  A  ?b  ?g  E  ?a   => ?a  Ra  ?b    0,015698587     0,188679245     0,188679245     10      53      53      -1
?a  P  ?g  ?g  X  ?b   => ?a  Ra  ?b    0,748822606     0,177060134     0,177060134     477     2694    2694    -1
?g  E  ?a  ?g  GG  ?b   => ?a  Ra  ?b   0,386185243     0,18061674      0,18061674      246     1362    1362    -1
?g  GG  ?b  ?a  Q  ?g   => ?a  Ra  ?b   0,430141287     0,185762712     0,185762712     274     1475    1475    -1
?g  ML  ?a  ?g  X  ?b   => ?a  Ra  ?b   0,819466248     0,175109024     0,175109024     522     2981    2981    -1
?g  GG  ?b  ?g  Iw  ?a   => ?a  Ra  ?b  0,029827316     0,197916667     0,215909091     19      96      88      -1
?g  GG  ?a  ?g  GG  ?b   => ?a  Ra  ?b  0,188383046     0,185471406     0,185471406     120     647     647     -1
?g  A  ?b  ?g  N  ?a   => ?a  Ra  ?b    0,014128728     0,346153846     0,346153846     9       26      26      -1
?g  N  ?a  ?g  N  ?b   => ?a  Ra  ?b    0,130298273     0,193023256     0,193023256     83      430     430     -1
?g  E  ?a  ?g  N  ?b   => ?a  Ra  ?b    0,182103611     0,167872648     0,167872648     116     691     691     -1
?g  GG  ?b  ?g  Rg  ?a   => ?a  Ra  ?b  0,489795918     0,199361022     0,199361022     312     1565    1565    -1
?g  GG  ?b  ?g  Q  ?a   => ?a  Ra  ?b   0,436420722     0,187205387     0,187205387     278     1485    1485    -1
?g  B  ?a  ?g  Iw  ?b   => ?a  Ra  ?b   0,045525903     0,145728643     0,145728643     29      199     199     -1
?g  Iw  ?b  ?a  Rg  ?g   => ?a  Ra  ?b  0,076923077     0,134615385     0,134615385     49      364     364     -1
?g  Iw  ?b  ?a  Q  ?g   => ?a  Ra  ?b   0,072213501     0,134897361     0,134897361     46      341     341     -1
?g  B  ?a  ?g  N  ?b   => ?a  Ra  ?b    0,018838305     0,214285714     0,214285714     12      56      56      -1
?g  Iw  ?a  ?g  Iw  ?b   => ?a  Ra  ?b  0,025117739     0,025806452     0,115107914     16      620     139     -1
?g  GG  ?a  ?g  Iw  ?b   => ?a  Ra  ?b  0,028257457     0,1875  0,1875  18      96      96      -1
?g  Iw  ?b  ?g  Q  ?a   => ?a  Ra  ?b   0,065934066     0,123529412     0,123529412     42      340     340     -1
?g  E  ?a  ?g  Iw  ?b   => ?a  Ra  ?b   0,065934066     0,126126126     0,126126126     42      333     333     -1
?g  Iw  ?b  ?g  Ra  ?a   => ?a  Ra  ?b  0,073783359     0,158783784     0,158783784     47      296     296     -1
?g  Iw  ?b  ?g  Rg  ?a   => ?a  Ra  ?b  0,078492936     0,137362637     0,137362637     50      364     364     -1
?g  B  ?b  ?g  N  ?a   => ?a  Ra  ?b    0,017268446     0,196428571     0,196428571     11      56      56      -1
?g  B  ?b  ?g  Rg  ?a   => ?a  Ra  ?b   0,866562009     0,190082645     0,190082645     552     2904    2904    -1
?g  B  ?b  ?g  Q  ?a   => ?a  Ra  ?b    0,803767661     0,191473448     0,191473448     512     2674    2674    -1
?g  B  ?b  ?g  E  ?a   => ?a  Ra  ?b    0,806907378     0,191576593     0,191576593     514     2683    2683    -1
?g  B  ?b  ?a  Q  ?g   => ?a  Ra  ?b    0,80533752      0,192206819     0,192206819     513     2669    2669    -1
?g  B  ?a  ?g  B  ?b   => ?a  Ra  ?b    0,583987441     0,203612479     0,203612479     372     1827    1827    -1
?g  B  ?b  ?g  GG  ?a   => ?a  Ra  ?b   0,282574568     0,211515864     0,211515864     180     851     851     -1
?g  B  ?b  ?g  Iw  ?a   => ?a  Ra  ?b   0,059654631     0,190954774     0,219653179     38      199     173     -1
?g  B  ?b  ?g  Ra  ?a   => ?a  Ra  ?b   0,737833595     0,216889709     0,216889709     470     2167    2167    -1
?g  E  ?b  ?g  N  ?a   => ?a  Ra  ?b    0,167974882     0,154848046     0,154848046     107     691     691     -1
?g  A  ?a  ?g  E  ?b   => ?a  Ra  ?b    0,017268446     0,20754717      0,20754717      11      53      53      -1
?g  E  ?b  ?g  GG  ?a   => ?a  Ra  ?b   0,397174254     0,185756241     0,185756241     253     1362    1362    -1
?g  B  ?b  ?a  Rg  ?g   => ?a  Ra  ?b   0,871271586     0,19131334      0,19131334      555     2901    2901    -1
?g  B  ?a  ?g  E  ?b   => ?a  Ra  ?b    0,806907378     0,191576593     0,191576593     514     2683    2683    -1
?g  E  ?b  ?g  Ra  ?a   => ?a  Ra  ?b   0,940345369     0,18759787      0,18759787      599     3193    3193    -1
?g  E  ?b  ?a  Rg  ?g   => ?a  Ra  ?b   0,96389325      0,176133104     0,176133104     614     3486    3486    -1
?g  E  ?b  ?a  Q  ?g   => ?a  Ra  ?b    0,943485086     0,174810937     0,174810937     601     3438    3438    -1
?g  E  ?a  ?g  E  ?b   => ?a  Ra  ?b    0,973312402     0,174598705     0,174598705     620     3551    3551    -1
?g  E  ?b  ?g  Q  ?a   => ?a  Ra  ?b    0,943485086     0,174607786     0,174607786     601     3442    3442    -1
?g  E  ?b  ?g  Rg  ?a   => ?a  Ra  ?b   0,965463108     0,175865027     0,175865027     615     3497    3497    -1
?g  E  ?b  ?g  Iw  ?a   => ?a  Ra  ?b   0,070643642     0,135135135     0,173076923     45      333     260     -1
?g  GG  ?a  ?g  Rg  ?b   => ?a  Ra  ?b  0,497645212     0,202555911     0,202555911     317     1565    1565    -1
?a  Q  ?h  ?h  Ra  ?b   => ?a  Ra  ?b   0,973312402     0,190300798     0,190300798     620     3258    3258    -1
?g  Ra  ?a  ?g  Rg  ?b   => ?a  Ra  ?b  0,976452119     0,185560859     0,185560859     622     3352    3352    -1
?g  Iw  ?a  ?g  Rg  ?b   => ?a  Ra  ?b  0,083202512     0,145604396     0,190647482     53      364     278     -1
?h  Q  ?b  ?a  Q  ?h   => ?a  Ra  ?b    0,976452119     0,17335563      0,17335563      622     3588    3588    -1
?g  B  ?a  ?g  Rg  ?b   => ?a  Ra  ?b   0,871271586     0,191115702     0,191115702     555     2904    2904    -1
?a  Q  ?h  ?h  Rg  ?b   => ?a  Ra  ?b   0,976452119     0,175656594     0,175656594     622     3541    3541    -1
?g  E  ?a  ?g  Rg  ?b   => ?a  Ra  ?b   0,965463108     0,175865027     0,175865027     615     3497    3497    -1
?g  Q  ?a  ?g  Rg  ?b   => ?a  Ra  ?b   0,98744113      0,176437588     0,176437588     629     3565    3565    -1
?g  Rg  ?a  ?g  Rg  ?b   => ?a  Ra  ?b  0,98744113      0,17633866      0,17633866      629     3567    3567    -1
?g  Iw  ?a  ?g  Q  ?b   => ?a  Ra  ?b   0,080062794     0,15    0,184782609     51      340     276     -1
?g  GG  ?a  ?g  Q  ?b   => ?a  Ra  ?b   0,430141287     0,184511785     0,184511785     274     1485    1485    -1
?g  Iw  ?a  ?g  ML  ?b   => ?a  Ra  ?b  0,091051805     0,039590444     0,218867925     58      1465    265     -1
?g  Iw  ?a  ?g  Ra  ?b   => ?a  Ra  ?b  0,08477237      0,182432432     0,223140496     54      296     242     -1
?g  Rg  ?b  ?a  Rg  ?g   => ?a  Ra  ?b  0,984301413     0,177419355     0,177419355     627     3534    3534    -1
?g  B  ?a  ?g  Q  ?b   => ?a  Ra  ?b    0,781789639     0,186237846     0,186237846     498     2674    2674    -1
?h  ML  ?b  ?a  P  ?h   => ?a  Ra  ?b   1       0,171236559     0,171236559     637     3720    3720    -1
?g  GG  ?a  ?g  Ra  ?b   => ?a  Ra  ?b  0,422291994     0,234524847     0,234524847     269     1147    1147    -1
?g  ML  ?b  ?g  X  ?a   => ?a  Ra  ?b   0,821036107     0,175444482     0,175444482     523     2981    2981    -1
?g  Ra  ?a  ?g  Ra  ?b   => ?a  Ra  ?b  0,905808477     0,201396161     0,201396161     577     2865    2865    -1
?g  Q  ?b  ?g  Ra  ?a   => ?a  Ra  ?b   0,949764521     0,187422553     0,187422553     605     3228    3228    -1
?b  GG  ?a  ?b  Q  ?a   => ?a  Q  ?b    0,079291045     0,80952381      0,80952381      85      105     105     -1
?b  E  ?a  ?b  GG  ?a   => ?a  Q  ?b    0,034514925     0,521126761     0,521126761     37      71      71      -1
?b  B  ?a  ?b  GG  ?a   => ?a  Q  ?b    0,018656716     0,526315789     0,526315789     20      38      38      -1
?g  E  ?a  ?g  Q  ?b   => ?a  Ra  ?b    0,95133438      0,17606043      0,17606043      606     3442    3442    -1
?g  Q  ?b  ?a  Rg  ?g   => ?a  Ra  ?b   0,981161695     0,176453981     0,176453981     625     3542    3542    -1
?b  B  ?a  ?a  B  ?b   => ?a  Q  ?b     0,059701493     0,280701754     0,280701754     64      228     228     -1
?b  B  ?a  ?a  Rg  ?b   => ?a  Q  ?b    0,05130597      0,361842105     0,361842105     55      152     152     -1
?b  B  ?a  ?b  Rg  ?a   => ?a  Q  ?b    0,05130597      0,384615385     0,384615385     55      143     143     -1
?g  Q  ?b  ?g  Rg  ?a   => ?a  Ra  ?b   0,98744113      0,176437588     0,176437588     629     3565    3565    -1
?g  Q  ?a  ?g  Q  ?b   => ?a  Ra  ?b    0,979591837     0,173285199     0,173285199     624     3601    3601    -1
?h  Ra  ?b  ?a  Rg  ?h   => ?a  Ra  ?b  0,989010989     0,189359784     0,189359784     630     3327    3327    -1
?g  E  ?a  ?g  Ra  ?b   => ?a  Ra  ?b   0,940345369     0,18759787      0,18759787      599     3193    3193    -1
?g  ML  ?a  ?g  ML  ?b   => ?a  Ra  ?b  1       0,17119054      0,17119054      637     3721    3721    -1
?b  GG  ?a  ?b  Rg  ?a   => ?a  Q  ?b   0,046641791     0,495049505     0,495049505     50      101     101     -1
?b  B  ?a  ?a  E  ?b   => ?a  Q  ?b     0,041044776     0,333333333     0,333333333     44      132     132     -1
?b  B  ?a  ?b  E  ?a   => ?a  Q  ?b     0,04011194      0,346774194     0,346774194     43      124     124     -1
?b  E  ?a  ?a  Rg  ?b   => ?a  Q  ?b    0,139925373     0,388601036     0,388601036     150     386     386     -1
?a  B  ?b  ?b  E  ?a   => ?a  Q  ?b     0,041977612     0,340909091     0,340909091     45      132     132     -1
?b  E  ?a  ?b  Rg  ?a   => ?a  Q  ?b    0,137126866     0,381818182     0,381818182     147     385     385     -1
?b  E  ?a  ?b  Ra  ?a   => ?a  Q  ?b    0,063432836     0,348717949     0,348717949     68      195     195     -1
?b  B  ?a  ?b  Q  ?a   => ?a  Q  ?b     0,077425373     0,83    0,83    83      100     100     -1
?b  E  ?a  ?a  E  ?b   => ?a  Q  ?b     0,214552239     0,309139785     0,309139785     230     744     744     -1
?b  E  ?a  ?a  Ra  ?b   => ?a  Q  ?b    0,058768657     0,338709677     0,338709677     63      186     186     -1
?b  Ra  ?a  ?a  Ra  ?b   => ?a  Q  ?b   0,122201493     0,31042654      0,31042654      131     422     422     -1
?g  B  ?a  ?g  Ra  ?b   => ?a  Ra  ?b   0,74411303      0,218735579     0,218735579     474     2167    2167    -1
?b  E  ?a  ?b  Q  ?a   => ?a  Q  ?b     0,233208955     0,825082508     0,825082508     250     303     303     -1
?a  E  ?b  ?b  Rg  ?a   => ?a  Q  ?b    0,138059701     0,383419689     0,383419689     148     386     386     -1
?a  B  ?b  ?b  Rg  ?a   => ?a  Q  ?b    0,052238806     0,368421053     0,368421053     56      152     152     -1
?a  GG  ?b  ?b  Ra  ?a   => ?a  Q  ?b   0,024253731     0,565217391     0,565217391     26      46      46      -1
?a  B  ?b  ?b  Ra  ?a   => ?a  Q  ?b    0,02891791      0,303921569     0,303921569     31      102     102     -1
?g  Q  ?a  ?g  Ra  ?b   => ?a  Ra  ?b   0,967032967     0,190830235     0,190830235     616     3228    3228    -1
?g  Ra  ?b  ?g  Rg  ?a   => ?a  Ra  ?b  0,985871272     0,187350835     0,187350835     628     3352    3352    -1
?b  Rg  ?a  ?a  Rg  ?b   => ?a  Q  ?b   0,287313433     0,326617179     0,326617179     308     943     943     -1
?b  Q  ?a  ?b  Ra  ?a   => ?a  Q  ?b    0,13619403      0,797814208     0,797814208     146     183     183     -1
?a  GG  ?b  ?b  Q  ?a   => ?a  Q  ?b    0,079291045     0,867346939     0,867346939     85      98      98      -1
?b  D  ?h  ?h  Iw  ?a   => ?a  Q  ?b    0,017723881     0,080851064     0,475   19      235     40      -1
?a  E  ?b  ?a  Ra  ?b   => ?a  Q  ?b    0,060634328     0,333333333     0,333333333     65      195     195     -1
?a  B  ?b  ?a  Rg  ?b   => ?a  Q  ?b    0,046641791     0,34965035      0,34965035      50      143     143     -1
?b  Q  ?a  ?a  Rg  ?b   => ?a  Q  ?b    0,293843284     0,807692308     0,807692308     315     390     390     -1
?a  E  ?b  ?a  GG  ?b   => ?a  Q  ?b    0,035447761     0,535211268     0,535211268     38      71      71      -1
?b  Q  ?a  ?b  Rg  ?a   => ?a  Q  ?b    0,293843284     0,816062176     0,816062176     315     386     386     -1
?a  E  ?b  ?a  Rg  ?b   => ?a  Q  ?b    0,140858209     0,392207792     0,392207792     151     385     385     -1
?a  E  ?b  ?b  Q  ?a   => ?a  Q  ?b     0,233208955     0,793650794     0,793650794     250     315     315     -1
?b  D  ?h  ?a  U  ?h   => ?a  Q  ?b     0,347014925     0,291307753     0,291307753     372     1277    1277    -1
?a  B  ?b  ?b  Q  ?a   => ?a  Q  ?b     0,077425373     0,81372549      0,81372549      83      102     102     -1
?a  D  ?h  ?b  D  ?h   => ?a  Q  ?b     0,197761194     0,318318318     0,318318318     212     666     666     -1
?a  B  ?b  ?a  E  ?b   => ?a  Q  ?b     0,038246269     0,330645161     0,333333333     41      124     123     -1
?b  D  ?h  ?a  Te  ?h   => ?a  Q  ?b    0,319962687     0,311534968     0,311534968     343     1101    1101    -1
?b  D  ?h  ?a  P  ?h   => ?a  Q  ?b     0,597947761     0,28040245      0,28040245      641     2286    2286    -1
?b  D  ?h  ?a  I  ?h   => ?a  Q  ?b     0,07369403      0,276223776     0,277192982     79      286     285     -1
?b  D  ?h  ?a  Iw  ?h   => ?a  Q  ?b    0,01119403      0,085714286     0,260869565     12      140     46      -1
?b  D  ?h  ?h  X  ?a   => ?a  Q  ?b     0,225746269     0,311454311     0,311454311     242     777     777     -1
?b  B  ?h  ?h  Iw  ?a   => ?a  Q  ?b    0,03358209      0,178217822     0,206896552     36      202     174     -1
?b  B  ?h  ?h  GG  ?a   => ?a  Q  ?b    0,269589552     0,328409091     0,328409091     289     880     880     -1
?h  B  ?a  ?b  B  ?h   => ?a  Q  ?b     0,494402985     0,294444444     0,294444444     530     1800    1800    -1
?b  D  ?h  ?h  ML  ?a   => ?a  Q  ?b    0,655783582     0,284500202     0,284500202     703     2471    2471    -1
?b  B  ?h  ?h  Ra  ?a   => ?a  Q  ?b    0,569029851     0,266491918     0,266491918     610     2289    2289    -1
?b  B  ?h  ?h  Q  ?a   => ?a  Q  ?b     0,748134328     0,291001451     0,291001451     802     2756    2756    -1
?b  B  ?h  ?h  E  ?a   => ?a  Q  ?b     0,702425373     0,282339708     0,282339708     753     2667    2667    -1
?b  B  ?h  ?h  Rg  ?a   => ?a  Q  ?b    0,75    0,268806419     0,268806419     804     2991    2991    -1
?b  B  ?h  ?a  Rg  ?h   => ?a  Q  ?b    0,756529851     0,272972063     0,272972063     811     2971    2971    -1
?b  B  ?h  ?a  Iw  ?h   => ?a  Q  ?b    0,112873134     0,31025641      0,357988166     121     390     338     -1
?b  B  ?h  ?a  GG  ?h   => ?a  Q  ?b    0,263992537     0,293568465     0,293568465     283     964     964     -1
?h  Iw  ?a  ?b  U  ?h   => ?a  Q  ?b    0,018656716     0,047619048     0,307692308     20      420     65      -1
?a  B  ?h  ?b  B  ?h   => ?a  Q  ?b     0,489738806     0,291019956     0,297787862     525     1804    1763    -1
?b  B  ?h  ?a  Ra  ?h   => ?a  Q  ?b    0,592350746     0,27148354      0,27148354      635     2339    2339    -1
?a  D  ?h  ?b  U  ?h   => ?a  Q  ?b     0,354477612     0,297572435     0,297572435     380     1277    1277    -1
?b  U  ?h  ?h  X  ?a   => ?a  Q  ?b     0,464552239     0,296958855     0,296958855     498     1677    1677    -1
?b  B  ?h  ?a  Q  ?h   => ?a  Q  ?b     0,741604478     0,288985823     0,288985823     795     2751    2751    -1
?b  B  ?h  ?a  E  ?h   => ?a  Q  ?b     0,67630597      0,262206148     0,278417819     725     2765    2604    -1
?a  Te  ?h  ?b  U  ?h   => ?a  Q  ?b    0,577425373     0,311838791     0,311838791     619     1985    1985    -1
?b  Te  ?h  ?h  X  ?a   => ?a  Q  ?b    0,412313433     0,331582896     0,331582896     442     1333    1333    -1
?a  U  ?h  ?b  U  ?h   => ?a  Q  ?b     0,663246269     0,295757072     0,295757072     711     2404    2404    -1
?h  ML  ?a  ?b  U  ?h   => ?a  Q  ?b    0,906716418     0,28379562      0,28379562      972     3425    3425    -1
?a  P  ?h  ?b  U  ?h   => ?a  Q  ?b     0,894589552     0,289378395     0,289378395     959     3314    3314    -1
?a  I  ?h  ?b  U  ?h   => ?a  Q  ?b     0,226679104     0,342253521     0,344192635     243     710     706     -1
?a  Iw  ?h  ?b  U  ?h   => ?a  Q  ?b    0,019589552     0,083003953     0,24137931      21      253     87      -1
?h  Iw  ?a  ?b  Te  ?h   => ?a  Q  ?b   0,010261194     0,031791908     0,275   11      346     40      -1
?a  I  ?h  ?b  Te  ?h   => ?a  Q  ?b    0,16511194      0,306228374     0,309982487     177     578     571     -1
?a  D  ?h  ?b  Te  ?h   => ?a  Q  ?b    0,32369403      0,315168029     0,315168029     347     1101    1101    -1
?b  Iw  ?h  ?h  Ra  ?a   => ?a  Q  ?b   0,111007463     0,253731343     0,253731343     119     469     469     -1
?a  Te  ?h  ?b  Te  ?h   => ?a  Q  ?b   0,52238806      0,32295271      0,32295271      560     1734    1734    -1
?b  Iw  ?h  ?h  Q  ?a   => ?a  Q  ?b    0,215485075     0,393526405     0,393526405     231     587     587     -1
?h  GG  ?a  ?b  Iw  ?h   => ?a  Q  ?b   0,023320896     0,324675325     0,324675325     25      77      77      -1
?b  Te  ?h  ?a  U  ?h   => ?a  Q  ?b    0,565298507     0,305289673     0,305289673     606     1985    1985    -1
?h  E  ?a  ?b  Iw  ?h   => ?a  Q  ?b    0,233208955     0,298329356     0,298329356     250     838     838     -1
?b  Iw  ?h  ?h  Rg  ?a   => ?a  Q  ?b   0,253731343     0,315179606     0,315179606     272     863     863     -1
?h  ML  ?a  ?b  Te  ?h   => ?a  Q  ?b   0,868470149     0,305948078     0,305948078     931     3043    3043    -1
?a  Iw  ?h  ?b  Iw  ?h   => ?a  Q  ?b   0,202425373     0,362270451     0,407129456     217     599     533     -1
?a  P  ?h  ?b  Te  ?h   => ?a  Q  ?b    0,8125  0,300655851     0,300655851     871     2897    2897    -1
?a  B  ?h  ?b  Iw  ?h   => ?a  Q  ?b    0,106343284     0,292307692     0,292307692     114     390     390     -1
?a  E  ?h  ?b  Iw  ?h   => ?a  Q  ?b    0,224813433     0,28319624      0,31016731      241     851     777     -1
?h  B  ?a  ?b  Iw  ?h   => ?a  Q  ?b    0,072761194     0,310756972     0,310756972     78      251     251     -1
?a  Iw  ?h  ?b  Te  ?h   => ?a  Q  ?b   0,013059701     0,066350711     0,24137931      14      211     58      -1
?h  Iw  ?a  ?b  Iw  ?h   => ?a  Q  ?b   0,019589552     0,117318436     0,338709677     21      179     62      -1
?b  Iw  ?h  ?h  ML  ?a   => ?a  Q  ?b   0,068097015     0,120065789     0,120065789     73      608     608     -1
?h  N  ?a  ?b  O  ?h   => ?a  Q  ?b     0,01119403      0,428571429     0,428571429     12      28      28      -1
?a  GG  ?h  ?b  Iw  ?h   => ?a  Q  ?b   0,058768657     0,428571429     0,428571429     63      147     147     -1
?b  Iw  ?h  ?a  Rg  ?h   => ?a  Q  ?b   0,268656716     0,323959505     0,323959505     288     889     889     -1
?h  B  ?a  ?b  Z  ?h   => ?a  Q  ?b     0,012126866     0,361111111     0,361111111     13      36      36      -1
