Task;Grounder;KGE;EmbedSize;WeightLoss_Task;Reasoner_depth;Model_name;Time;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_concept_hits@5@5;train_concept_hits@10@10;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;train_task_hits@5@5;train_task_hits@10@10;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_hits@5@5;val_concept_hits@10@10;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;val_task_hits@5@5;val_task_hits@10@10;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_concept_hits@5@5;test_concept_hits@10@10;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3;test_task_hits@5@5;test_task_hits@10@10
train_S1_p;backward_2;distmult;100;0.5;1;no_reasoner;[14.607631731033326, 3.334057959487213];[2.5768, 0.0001];[0.0119, 0.0003];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6113, 0.0099];[0.3225, 0.0238];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9066, 0.0216];[0.4108, 0.0431];[1.4023, 0.0];[0.9183, 0.023];[0.872, 0.0337];[0.96, 0.0126];[0.966, 0.015];[0.992, 0.0075];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7544, 0.0407];[0.4239, 0.0814];[3.085, 0.0];[0.9188, 0.0251];[0.884, 0.0344];[0.932, 0.0299];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_2;transe;100;0.5;1;dcr;[18.12774028778076, 3.3722012782637028];[1.5478, 0.0062];[1.5442, 0.0062];[1.5442, 0.0062];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4284, 0.0075];[0.4248, 0.0075];[0.4248, 0.0075];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.9198, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_2;transe;100;0.5;1;r2n;[15.301900911331177, 0.09157646992142676];[1.4931, 0.0045];[1.5442, 0.0062];[1.4419, 0.0054];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6067, 0.0124];[0.3212, 0.0222];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4102, 0.0049];[0.4248, 0.0075];[0.3957, 0.0034];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.6358, 0.0081];[0.54, 0.0089];[0.646, 0.0185];[0.72, 0.0126];[0.956, 0.0162];[0.8872, 0.0226];[0.9162, 0.0233];[0.8582, 0.0238];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7207, 0.0298];[0.588, 0.0466];[0.784, 0.0427];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_2;transe;100;0.5;1;sbr;[16.17103967666626, 3.4047178348348104];[1.5442, 0.0062];[1.5442, 0.0062];[1.5442, 0.0062];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4248, 0.0075];[0.4248, 0.0075];[0.4248, 0.0075];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.9162, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_2;transe;100;0.5;1;rnm;[16.285028171539306, 3.5794995921252872];[1.5442, 0.0062];[1.5442, 0.0062];[1.5442, 0.0062];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4248, 0.0075];[0.4248, 0.0075];[0.4248, 0.0075];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.9162, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_2;transe;100;0.5;1;gsbr;[16.485431241989136, 3.864940011305306];[1.5442, 0.0062];[1.5442, 0.0062];[1.5442, 0.0062];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4248, 0.0075];[0.4248, 0.0075];[0.4248, 0.0075];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.9162, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_2;transe;100;0.5;1;cdcr;[17.222500133514405, 0.13505172064362386];[1.5478, 0.0062];[1.5442, 0.0062];[1.5442, 0.0062];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4284, 0.0075];[0.4248, 0.0075];[0.4248, 0.0075];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.9198, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_2;transe;100;0.5;1;no_reasoner;[15.535987091064452, 3.747133876731107];[3.3429, 0.0031];[1.5442, 0.0062];[5.1417, 0.0];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6113, 0.0099];[0.3225, 0.0238];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9135, 0.0037];[0.4248, 0.0075];[1.4023, 0.0];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[2.0006, 0.0117];[0.9162, 0.0233];[3.085, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;complex;100;0.5;1;dcr;[19.188143682479858, 3.6351866049173185];[0.0154, 0.0003];[0.0118, 0.0003];[0.0118, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4275, 0.04];[0.4239, 0.04];[0.4239, 0.04];[0.9147, 0.0207];[0.866, 0.0307];[0.956, 0.0185];[0.962, 0.0172];[0.992, 0.0075];[0.9147, 0.0207];[0.866, 0.0307];[0.956, 0.0185];[0.962, 0.0172];[0.992, 0.0075];[0.4329, 0.0723];[0.4293, 0.0723];[0.4293, 0.0723];[0.9321, 0.0148];[0.904, 0.0233];[0.94, 0.0253];[1.0, 0.0];[1.0, 0.0];[0.9321, 0.0148];[0.904, 0.0233];[0.94, 0.0253];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;complex;100;0.5;1;r2n;[18.1815767288208, 3.7663253398306664];[0.0132, 0.0003];[0.0118, 0.0003];[0.0146, 0.0004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4228, 0.0396];[0.423, 0.0399];[0.4227, 0.0393];[0.915, 0.0209];[0.866, 0.0307];[0.956, 0.0185];[0.962, 0.0172];[0.992, 0.0075];[0.9151, 0.0208];[0.866, 0.0307];[0.956, 0.0185];[0.962, 0.0172];[0.992, 0.0075];[0.4229, 0.0725];[0.4285, 0.0725];[0.4173, 0.0725];[0.9321, 0.0148];[0.904, 0.0233];[0.94, 0.0253];[1.0, 0.0];[1.0, 0.0];[0.9325, 0.0148];[0.904, 0.0233];[0.94, 0.0253];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;complex;100;0.5;1;sbr;[17.30481085777283, 3.9175001590530485];[0.0118, 0.0003];[0.0118, 0.0003];[0.0118, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4239, 0.04];[0.4239, 0.04];[0.4239, 0.04];[0.9147, 0.0207];[0.866, 0.0307];[0.956, 0.0185];[0.962, 0.0172];[0.992, 0.0075];[0.9147, 0.0207];[0.866, 0.0307];[0.956, 0.0185];[0.962, 0.0172];[0.992, 0.0075];[0.4293, 0.0723];[0.4293, 0.0723];[0.4293, 0.0723];[0.9321, 0.0148];[0.904, 0.0233];[0.94, 0.0253];[1.0, 0.0];[1.0, 0.0];[0.9321, 0.0148];[0.904, 0.0233];[0.94, 0.0253];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;complex;100;0.5;1;rnm;[15.616493797302246, 0.04982462962657438];[0.0118, 0.0003];[0.0118, 0.0003];[0.0118, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4239, 0.04];[0.4239, 0.04];[0.4239, 0.04];[0.9147, 0.0207];[0.866, 0.0307];[0.956, 0.0185];[0.962, 0.0172];[0.992, 0.0075];[0.9147, 0.0207];[0.866, 0.0307];[0.956, 0.0185];[0.962, 0.0172];[0.992, 0.0075];[0.4293, 0.0723];[0.4293, 0.0723];[0.4293, 0.0723];[0.9321, 0.0148];[0.904, 0.0233];[0.94, 0.0253];[1.0, 0.0];[1.0, 0.0];[0.9321, 0.0148];[0.904, 0.0233];[0.94, 0.0253];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;complex;100;0.5;1;gsbr;[17.927294111251832, 4.253108247865139];[0.0118, 0.0003];[0.0118, 0.0003];[0.0118, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4239, 0.04];[0.4239, 0.04];[0.4239, 0.04];[0.9147, 0.0207];[0.866, 0.0307];[0.956, 0.0185];[0.962, 0.0172];[0.992, 0.0075];[0.9147, 0.0207];[0.866, 0.0307];[0.956, 0.0185];[0.962, 0.0172];[0.992, 0.0075];[0.4293, 0.0723];[0.4293, 0.0723];[0.4293, 0.0723];[0.9321, 0.0148];[0.904, 0.0233];[0.94, 0.0253];[1.0, 0.0];[1.0, 0.0];[0.9321, 0.0148];[0.904, 0.0233];[0.94, 0.0253];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;complex;100;0.5;1;cdcr;[20.378489637374877, 4.064117530604813];[0.0154, 0.0003];[0.0118, 0.0003];[0.0118, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4275, 0.04];[0.4239, 0.04];[0.4239, 0.04];[0.9147, 0.0207];[0.866, 0.0307];[0.956, 0.0185];[0.962, 0.0172];[0.992, 0.0075];[0.9147, 0.0207];[0.866, 0.0307];[0.956, 0.0185];[0.962, 0.0172];[0.992, 0.0075];[0.4329, 0.0723];[0.4293, 0.0723];[0.4293, 0.0723];[0.9321, 0.0148];[0.904, 0.0233];[0.94, 0.0253];[1.0, 0.0];[1.0, 0.0];[0.9321, 0.0148];[0.904, 0.0233];[0.94, 0.0253];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;complex;100;0.5;1;no_reasoner;[16.869460773468017, 4.260851690255384];[2.5767, 0.0001];[0.0118, 0.0003];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6113, 0.0099];[0.3225, 0.0238];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9153, 0.0219];[0.4283, 0.0438];[1.4023, 0.0];[0.9168, 0.0203];[0.87, 0.0303];[0.956, 0.0185];[0.964, 0.0185];[0.992, 0.0075];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7597, 0.0367];[0.4345, 0.0733];[3.085, 0.0];[0.9321, 0.0162];[0.904, 0.0233];[0.94, 0.0253];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;distmult;100;0.5;1;dcr;[15.636359977722169, 0.14589073275476988];[0.0155, 0.0003];[0.0119, 0.0003];[0.0119, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4104, 0.0396];[0.4068, 0.0396];[0.4068, 0.0396];[0.9228, 0.0239];[0.88, 0.0374];[0.958, 0.0098];[0.966, 0.015];[0.992, 0.0075];[0.9228, 0.0239];[0.88, 0.0374];[0.958, 0.0098];[0.966, 0.015];[0.992, 0.0075];[0.4264, 0.0795];[0.4228, 0.0795];[0.4228, 0.0795];[0.921, 0.0209];[0.888, 0.0271];[0.932, 0.0299];[1.0, 0.0];[1.0, 0.0];[0.921, 0.0209];[0.888, 0.0271];[0.932, 0.0299];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;distmult;100;0.5;1;r2n;[16.741114377975464, 4.506189068906735];[0.0132, 0.0003];[0.0119, 0.0003];[0.0146, 0.0004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4059, 0.0391];[0.406, 0.0394];[0.4057, 0.0389];[0.9239, 0.0222];[0.882, 0.0337];[0.96, 0.0126];[0.966, 0.015];[0.992, 0.0075];[0.9239, 0.0222];[0.882, 0.0337];[0.96, 0.0126];[0.966, 0.015];[0.992, 0.0075];[0.416, 0.0794];[0.4216, 0.0794];[0.4104, 0.0795];[0.921, 0.0209];[0.888, 0.0271];[0.932, 0.0299];[1.0, 0.0];[1.0, 0.0];[0.9214, 0.0205];[0.888, 0.0271];[0.932, 0.0299];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;distmult;100;0.5;1;sbr;[13.60562596321106, 0.07383197830390945];[0.0119, 0.0003];[0.0119, 0.0003];[0.0119, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4068, 0.0396];[0.4068, 0.0396];[0.4068, 0.0396];[0.9228, 0.0239];[0.88, 0.0374];[0.958, 0.0098];[0.966, 0.015];[0.992, 0.0075];[0.9228, 0.0239];[0.88, 0.0374];[0.958, 0.0098];[0.966, 0.015];[0.992, 0.0075];[0.4228, 0.0795];[0.4228, 0.0795];[0.4228, 0.0795];[0.921, 0.0209];[0.888, 0.0271];[0.932, 0.0299];[1.0, 0.0];[1.0, 0.0];[0.921, 0.0209];[0.888, 0.0271];[0.932, 0.0299];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;distmult;100;0.5;1;rnm;[16.047835540771484, 4.243689617997997];[0.0119, 0.0003];[0.0119, 0.0003];[0.0119, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4068, 0.0396];[0.4068, 0.0396];[0.4068, 0.0396];[0.9228, 0.0239];[0.88, 0.0374];[0.958, 0.0098];[0.966, 0.015];[0.992, 0.0075];[0.9228, 0.0239];[0.88, 0.0374];[0.958, 0.0098];[0.966, 0.015];[0.992, 0.0075];[0.4228, 0.0795];[0.4228, 0.0795];[0.4228, 0.0795];[0.921, 0.0209];[0.888, 0.0271];[0.932, 0.0299];[1.0, 0.0];[1.0, 0.0];[0.921, 0.0209];[0.888, 0.0271];[0.932, 0.0299];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;distmult;100;0.5;1;gsbr;[13.952709579467774, 0.08688921427408512];[0.0119, 0.0003];[0.0119, 0.0003];[0.0119, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4068, 0.0396];[0.4068, 0.0396];[0.4068, 0.0396];[0.9228, 0.0239];[0.88, 0.0374];[0.958, 0.0098];[0.966, 0.015];[0.992, 0.0075];[0.9228, 0.0239];[0.88, 0.0374];[0.958, 0.0098];[0.966, 0.015];[0.992, 0.0075];[0.4228, 0.0795];[0.4228, 0.0795];[0.4228, 0.0795];[0.921, 0.0209];[0.888, 0.0271];[0.932, 0.0299];[1.0, 0.0];[1.0, 0.0];[0.921, 0.0209];[0.888, 0.0271];[0.932, 0.0299];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;distmult;100;0.5;1;cdcr;[18.866498279571534, 4.500075431544957];[0.0155, 0.0003];[0.0119, 0.0003];[0.0119, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4104, 0.0396];[0.4068, 0.0396];[0.4068, 0.0396];[0.9228, 0.0239];[0.88, 0.0374];[0.958, 0.0098];[0.966, 0.015];[0.992, 0.0075];[0.9228, 0.0239];[0.88, 0.0374];[0.958, 0.0098];[0.966, 0.015];[0.992, 0.0075];[0.4264, 0.0795];[0.4228, 0.0795];[0.4228, 0.0795];[0.921, 0.0209];[0.888, 0.0271];[0.932, 0.0299];[1.0, 0.0];[1.0, 0.0];[0.921, 0.0209];[0.888, 0.0271];[0.932, 0.0299];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;distmult;100;0.5;1;no_reasoner;[15.35423731803894, 4.668727854306043];[2.5768, 0.0001];[0.0119, 0.0003];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6113, 0.0099];[0.3225, 0.0238];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9066, 0.0216];[0.4108, 0.0431];[1.4023, 0.0];[0.9183, 0.023];[0.872, 0.0337];[0.96, 0.0126];[0.966, 0.015];[0.992, 0.0075];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7544, 0.0407];[0.4239, 0.0814];[3.085, 0.0];[0.9188, 0.0251];[0.884, 0.0344];[0.932, 0.0299];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;transe;100;0.5;1;dcr;[16.447843170166017, 0.1693122472097398];[1.5478, 0.0062];[1.5442, 0.0062];[1.5442, 0.0062];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4284, 0.0075];[0.4248, 0.0075];[0.4248, 0.0075];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.9198, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;transe;100;0.5;1;r2n;[17.587436389923095, 4.601075908203755];[1.4931, 0.0045];[1.5442, 0.0062];[1.4419, 0.0054];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6067, 0.0124];[0.3212, 0.0222];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4102, 0.0049];[0.4248, 0.0075];[0.3957, 0.0034];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.6358, 0.0081];[0.54, 0.0089];[0.646, 0.0185];[0.72, 0.0126];[0.956, 0.0162];[0.8872, 0.0226];[0.9162, 0.0233];[0.8582, 0.0238];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7207, 0.0298];[0.588, 0.0466];[0.784, 0.0427];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;transe;100;0.5;1;sbr;[14.355809640884399, 0.07657136144660341];[1.5442, 0.0062];[1.5442, 0.0062];[1.5442, 0.0062];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4248, 0.0075];[0.4248, 0.0075];[0.4248, 0.0075];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.9162, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;transe;100;0.5;1;rnm;[16.979516077041627, 4.708325273257068];[1.5442, 0.0062];[1.5442, 0.0062];[1.5442, 0.0062];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4248, 0.0075];[0.4248, 0.0075];[0.4248, 0.0075];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.9162, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;transe;100;0.5;1;gsbr;[17.04916305541992, 4.865598114366627];[1.5442, 0.0062];[1.5442, 0.0062];[1.5442, 0.0062];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4248, 0.0075];[0.4248, 0.0075];[0.4248, 0.0075];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.9162, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward_3;transe;100;0.5;1;cdcr;[17.50920081138611, 0.21415669816134336];[1.5478, 0.0062];[1.5442, 0.0062];[1.5442, 0.0062];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4284, 0.0075];[0.4248, 0.0075];[0.4248, 0.0075];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.9198, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
