Task;Grounder;KGE;EmbedSize;WeightLoss_Task;Reasoner_depth;Model_name;Time;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
countries_s2;backward_3;complex;100;0.5;1;rnm;[72.81508250236512, 8.21909755316966];[0.0122, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3742, 0.0845];[0.3742, 0.0845];[0.3742, 0.0845];[0.9088, 0.0258];[0.86, 0.0335];[0.944, 0.0388];[0.9088, 0.0258];[0.86, 0.0335];[0.944, 0.0388]
countries_s2;backward_3;complex;100;0.5;1;dcr;[75.81568169593811, 8.095916608480268];[0.0194, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3814, 0.0845];[0.3742, 0.0845];[0.3742, 0.0845];[0.9088, 0.0258];[0.86, 0.0335];[0.944, 0.0388];[0.9088, 0.0258];[0.86, 0.0335];[0.944, 0.0388]
countries_s2;backward_3;complex;100;0.5;1;r2n;[73.52255096435547, 8.195730382491424];[0.0135, 0.0001];[0.0122, 0.0002];[0.0148, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.372, 0.0836];[0.3737, 0.0843];[0.3704, 0.0829];[0.9088, 0.0258];[0.86, 0.0335];[0.944, 0.0388];[0.9083, 0.0257];[0.86, 0.0335];[0.936, 0.0388]
countries_s2;backward_3;complex;100;0.5;1;sbr;[68.60122528076172, 9.991431500563344];[0.0122, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3742, 0.0845];[0.3742, 0.0845];[0.3742, 0.0845];[0.9088, 0.0258];[0.86, 0.0335];[0.944, 0.0388];[0.9088, 0.0258];[0.86, 0.0335];[0.944, 0.0388]
countries_s2;backward_3;complex;100;0.5;1;gsbr;[73.17679266929626, 8.098163050464505];[0.0122, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3742, 0.0845];[0.3742, 0.0845];[0.3742, 0.0845];[0.9088, 0.0258];[0.86, 0.0335];[0.944, 0.0388];[0.9088, 0.0258];[0.86, 0.0335];[0.944, 0.0388]
countries_s2;backward_3;complex;100;0.5;1;cdcr;[76.93592896461487, 8.547482131779379];[0.0194, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3814, 0.0845];[0.3742, 0.0845];[0.3742, 0.0845];[0.9088, 0.0258];[0.86, 0.0335];[0.944, 0.0388];[0.9088, 0.0258];[0.86, 0.0335];[0.944, 0.0388]
countries_s2;backward_3;complex;100;0.5;1;no_reasoner;[12.2142915725708, 0.025694494586501193];[2.5769, 0.0001];[0.0122, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6065, 0.008];[0.346, 0.0141];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7321, 0.0424];[0.3793, 0.0849];[3.085, 0.0];[0.9088, 0.0256];[0.86, 0.0335];[0.944, 0.0388];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
countries_s3;backward_1;complex;100;0.5;1;rnm;[18.66666750907898, 0.2236692038876943];[0.012, 0.0001];[0.012, 0.0001];[0.012, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4698, 0.0302];[0.4698, 0.0302];[0.4698, 0.0302];[0.8238, 0.0203];[0.724, 0.0265];[0.912, 0.0412];[0.8238, 0.0203];[0.724, 0.0265];[0.912, 0.0412]
countries_s3;backward_1;complex;100;0.5;1;dcr;[27.74859938621521, 8.875313044880022];[0.0228, 0.0002];[0.012, 0.0001];[0.012, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.454, 0.022];[0.4574, 0.0264];[0.4291, 0.02];[0.8223, 0.016];[0.724, 0.0196];[0.908, 0.0483];[0.8634, 0.0269];[0.788, 0.0449];[0.924, 0.0344]
countries_s3;backward_1;complex;100;0.5;1;r2n;[19.9015251159668, 0.13685925104724186];[0.0153, 0.0027];[0.012, 0.0001];[0.0186, 0.0055];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9994, 0.0008];[0.9988, 0.0016];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4229, 0.028];[0.4468, 0.0231];[0.3991, 0.0397];[0.8263, 0.0176];[0.736, 0.0233];[0.888, 0.0271];[0.8661, 0.0322];[0.796, 0.0427];[0.924, 0.0427]
countries_s3;backward_1;complex;100;0.5;1;sbr;[18.725729417800903, 0.13036015068112022];[0.012, 0.0001];[0.012, 0.0001];[0.012, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4698, 0.0302];[0.4698, 0.0302];[0.4698, 0.0302];[0.8238, 0.0203];[0.724, 0.0265];[0.912, 0.0412];[0.8238, 0.0203];[0.724, 0.0265];[0.912, 0.0412]
countries_s3;backward_1;complex;100;0.5;1;gsbr;[19.28264365196228, 0.22406271411657827];[0.012, 0.0001];[0.012, 0.0001];[0.012, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4674, 0.0311];[0.4689, 0.0298];[0.4658, 0.0327];[0.8201, 0.0194];[0.716, 0.0265];[0.908, 0.0412];[0.8271, 0.0241];[0.728, 0.0371];[0.912, 0.0412]
countries_s3;backward_1;complex;100;0.5;1;cdcr;[30.59327096939087, 9.459478202803945];[0.0263, 0.0006];[0.0137, 0.0004];[0.0172, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9998, 0.0004];[0.9998, 0.0004];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4422, 0.0241];[0.4742, 0.0267];[0.3884, 0.0249];[0.8156, 0.0181];[0.716, 0.0294];[0.912, 0.0392];[0.9082, 0.0186];[0.856, 0.0265];[0.964, 0.0233]
countries_s3;backward_1;complex;100;0.5;1;no_reasoner;[12.171914672851562, 0.08526127131085048];[2.5768, 0.0001];[0.012, 0.0001];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.606, 0.0086];[0.3458, 0.015];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7762, 0.021];[0.4674, 0.0421];[3.085, 0.0];[0.822, 0.0237];[0.716, 0.0344];[0.912, 0.0299];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
countries_s3;known;complex;100;0.5;1;rnm;[13.827432680130006, 0.04712018397157155];[0.012, 0.0002];[0.012, 0.0002];[0.012, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4542, 0.0454];[0.4542, 0.0454];[0.4542, 0.0454];[0.8303, 0.0201];[0.736, 0.0265];[0.896, 0.0233];[0.8303, 0.0201];[0.736, 0.0265];[0.896, 0.0233]
countries_s3;known;complex;100;0.5;1;dcr;[24.416449069976807, 9.49453686288745];[0.0229, 0.0002];[0.012, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.465, 0.0428];[0.4543, 0.0431];[0.454, 0.0426];[0.8305, 0.0225];[0.736, 0.0294];[0.904, 0.0294];[0.8305, 0.0225];[0.736, 0.0294];[0.904, 0.0294]
countries_s3;known;complex;100;0.5;1;r2n;[16.136480379104615, 0.12171353452531478];[0.0131, 0.0002];[0.012, 0.0002];[0.0142, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4517, 0.0313];[0.4526, 0.031];[0.4508, 0.0316];[0.8301, 0.0149];[0.74, 0.0219];[0.896, 0.0233];[0.8301, 0.0149];[0.74, 0.0219];[0.896, 0.0233]
countries_s3;known;complex;100;0.5;1;sbr;[13.714506101608276, 0.11491658746785008];[0.012, 0.0002];[0.012, 0.0002];[0.012, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4542, 0.0454];[0.4542, 0.0454];[0.4542, 0.0454];[0.8303, 0.0201];[0.736, 0.0265];[0.896, 0.0233];[0.8303, 0.0201];[0.736, 0.0265];[0.896, 0.0233]
countries_s3;known;complex;100;0.5;1;gsbr;[19.6194899559021, 9.965098819631432];[0.012, 0.0002];[0.012, 0.0002];[0.012, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4549, 0.0427];[0.4549, 0.0427];[0.4549, 0.0427];[0.8323, 0.02];[0.74, 0.0253];[0.896, 0.0233];[0.8323, 0.02];[0.74, 0.0253];[0.896, 0.0233]
countries_s3;known;complex;100;0.5;1;cdcr;[23.37151861190796, 0.16448026094552232];[0.0251, 0.0045];[0.0137, 0.0035];[0.015, 0.0056];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4881, 0.0568];[0.4676, 0.0485];[0.487, 0.0698];[0.8103, 0.0191];[0.7, 0.0283];[0.896, 0.0233];[0.8286, 0.0321];[0.732, 0.0483];[0.9, 0.0253]
countries_s3;known;complex;100;0.5;1;no_reasoner;[12.182907390594483, 0.13206216917513747];[2.5768, 0.0001];[0.012, 0.0001];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.606, 0.0086];[0.3458, 0.015];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7762, 0.021];[0.4674, 0.0421];[3.085, 0.0];[0.822, 0.0237];[0.716, 0.0344];[0.912, 0.0299];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
countries_s3;backward_2;complex;100;0.5;1;rnm;[165.22479724884033, 8.774394492831304];[0.012, 0.0001];[0.012, 0.0001];[0.012, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4638, 0.0386];[0.4638, 0.0386];[0.4638, 0.0386];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299]
countries_s3;backward_2;complex;100;0.5;1;dcr;[166.12079758644103, 12.72669452259751];[0.0228, 0.0001];[0.012, 0.0001];[0.012, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4746, 0.0386];[0.4638, 0.0386];[0.4638, 0.0386];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299]
countries_s3;backward_2;complex;100;0.5;1;r2n;[162.16275005340577, 11.789870512003453];[0.0133, 0.0002];[0.012, 0.0001];[0.0146, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4608, 0.0387];[0.4629, 0.0384];[0.4587, 0.0391];[0.8151, 0.0155];[0.708, 0.0204];[0.912, 0.0299];[0.8151, 0.0151];[0.708, 0.0204];[0.912, 0.0299]
countries_s3;backward_2;complex;100;0.5;1;sbr;[159.38607187271117, 12.459995496965451];[0.012, 0.0001];[0.012, 0.0001];[0.012, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4638, 0.0386];[0.4638, 0.0386];[0.4638, 0.0386];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299]
countries_s3;backward_2;complex;100;0.5;1;gsbr;[162.67168779373168, 12.494106558696368];[0.012, 0.0001];[0.012, 0.0001];[0.012, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4638, 0.0386];[0.4638, 0.0386];[0.4638, 0.0386];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299]
countries_s3;backward_2;complex;100;0.5;1;cdcr;[170.7881015777588, 12.670162918259729];[0.0228, 0.0001];[0.012, 0.0001];[0.012, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4746, 0.0386];[0.4638, 0.0386];[0.4638, 0.0386];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299]
countries_s3;backward_2;complex;100;0.5;1;no_reasoner;[17.166780996322633, 9.961697250305548];[2.5768, 0.0001];[0.012, 0.0001];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.606, 0.0086];[0.3458, 0.015];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7762, 0.021];[0.4674, 0.0421];[3.085, 0.0];[0.822, 0.0237];[0.716, 0.0344];[0.912, 0.0299];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
countries_s3;backward_3;complex;100;0.5;1;rnm;[304.8718593597412, 15.732705515602651];[0.012, 0.0001];[0.012, 0.0001];[0.012, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4638, 0.0386];[0.4638, 0.0386];[0.4638, 0.0386];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299]
countries_s3;backward_3;complex;100;0.5;1;dcr;[311.89522795677186, 13.721350554804362];[0.0228, 0.0001];[0.012, 0.0001];[0.012, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4746, 0.0386];[0.4638, 0.0386];[0.4638, 0.0386];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299]
countries_s3;backward_3;complex;100;0.5;1;r2n;[302.5070442676544, 7.8257578445456915];[0.0133, 0.0002];[0.012, 0.0001];[0.0146, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4608, 0.0387];[0.4629, 0.0384];[0.4587, 0.0391];[0.8151, 0.0155];[0.708, 0.0204];[0.912, 0.0299];[0.8151, 0.0151];[0.708, 0.0204];[0.912, 0.0299]
countries_s3;backward_3;complex;100;0.5;1;sbr;[303.92524790763855, 14.234010679993897];[0.012, 0.0001];[0.012, 0.0001];[0.012, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4638, 0.0386];[0.4638, 0.0386];[0.4638, 0.0386];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299]
countries_s3;backward_3;complex;100;0.5;1;gsbr;[301.4637336730957, 10.536325797215023];[0.012, 0.0001];[0.012, 0.0001];[0.012, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4638, 0.0386];[0.4638, 0.0386];[0.4638, 0.0386];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299]
countries_s3;backward_3;complex;100;0.5;1;cdcr;[315.29156279563904, 13.925702011578208];[0.0228, 0.0001];[0.012, 0.0001];[0.012, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4746, 0.0386];[0.4638, 0.0386];[0.4638, 0.0386];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299];[0.8148, 0.0155];[0.708, 0.0204];[0.908, 0.0299]
countries_s3;backward_3;complex;100;0.5;1;no_reasoner;[12.124370288848876, 0.08359552404106478];[2.5768, 0.0001];[0.012, 0.0001];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.606, 0.0086];[0.3458, 0.015];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7762, 0.021];[0.4674, 0.0421];[3.085, 0.0];[0.822, 0.0237];[0.716, 0.0344];[0.912, 0.0299];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
nations_AMIE;full;complex;100;0.5;1;rnm;[79.66470451354981, 0.8032974596452874];[0.0134, 0.0001];[0.0134, 0.0001];[0.0134, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3747, 0.0152];[0.3747, 0.0152];[0.3747, 0.0152];[0.6972, 0.0107];[0.5915, 0.0138];[0.7323, 0.0191];[0.6972, 0.0107];[0.5915, 0.0138];[0.7323, 0.0191]
nations_AMIE;full;complex;100;0.5;1;dcr;[164.57124342918397, 2.1029491041079114];[0.1711, 0.0011];[0.0181, 0.0009];[0.0434, 0.0013];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4922, 0.013];[0.3591, 0.0139];[0.3447, 0.012];[0.7013, 0.01];[0.5985, 0.0139];[0.7418, 0.0169];[0.7027, 0.0058];[0.6025, 0.0137];[0.7433, 0.0135]
nations_AMIE;full;complex;100;0.5;1;r2n;[105.01043176651001, 2.8421126970386803];[0.0159, 0.0002];[0.0167, 0.0002];[0.0152, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3698, 0.0158];[0.3606, 0.0146];[0.3791, 0.0176];[0.7017, 0.0086];[0.5985, 0.0114];[0.7423, 0.0142];[0.6991, 0.0108];[0.5955, 0.0128];[0.7408, 0.0191]
nations_AMIE;full;complex;100;0.5;1;sbr;[82.49610133171082, 3.001777776829367];[0.0134, 0.0001];[0.0134, 0.0001];[0.0134, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3747, 0.0152];[0.3747, 0.0152];[0.3747, 0.0152];[0.6972, 0.0107];[0.5915, 0.0138];[0.7323, 0.0191];[0.6972, 0.0107];[0.5915, 0.0138];[0.7323, 0.0191]
nations_AMIE;full;complex;100;0.5;1;gsbr;[91.80665407180786, 0.924898086735321];[0.0135, 0.0001];[0.0136, 0.0001];[0.0134, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3721, 0.0154];[0.3728, 0.0155];[0.3714, 0.0153];[0.6981, 0.0108];[0.5935, 0.015];[0.7338, 0.017];[0.6974, 0.0112];[0.592, 0.0162];[0.7353, 0.0164]
