Task;Grounder;KGE;Rule_Miner;EmbedSize;WeightLoss_Task;Reasoner_depth;Model_name;Time;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3
countries_s2_reason_2np;backward_2;complex;None;100;0.5;1;r2n;[42.7039213180542, 0.8058317726751807];[0.0127, 0.0002];[0.0119, 0.0002];[0.0135, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3975, 0.032];[0.4166, 0.0453];[0.3783, 0.0197];[0.8785, 0.0229];[0.812, 0.0371];[0.912, 0.016];[0.9231, 0.0142];[0.88, 0.0219];[0.944, 0.015]
countries_s2;backward_1;complex;None;100;0.5;1;no_reasoner;[18.82292170524597, 0.12576077815404313];[2.5769, 0.0001];[0.0121, 0.0002];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6065, 0.008];[0.346, 0.0141];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7266, 0.042];[0.3682, 0.084];[3.085, 0.0];[0.9185, 0.0286];[0.872, 0.0392];[0.948, 0.0271];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
countries_s2;backward_1;complex;None;100;0.5;1;sbr;[27.948681163787843, 1.51794169426128];[0.012, 0.0002];[0.0121, 0.0002];[0.0119, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3675, 0.0856];[0.3676, 0.0856];[0.3673, 0.0857];[0.9201, 0.034];[0.88, 0.0522];[0.948, 0.0299];[0.9221, 0.0312];[0.884, 0.0463];[0.948, 0.0299]
countries_s2;backward_1;complex;None;100;0.5;1;rnm;[27.6308235168457, 0.585960408684338];[0.0121, 0.0002];[0.0121, 0.0002];[0.0121, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3758, 0.0882];[0.3758, 0.0882];[0.3758, 0.0882];[0.9171, 0.0315];[0.872, 0.0466];[0.944, 0.0294];[0.9171, 0.0315];[0.872, 0.0466];[0.944, 0.0294]
countries_s2;backward_1;complex;None;100;0.5;1;dcr;[34.140217781066895, 1.6597041747805827];[0.0135, 0.0004];[0.0121, 0.0002];[0.0113, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3404, 0.0793];[0.3394, 0.0795];[0.3379, 0.0795];[0.9246, 0.0271];[0.888, 0.0371];[0.936, 0.0344];[0.9246, 0.0271];[0.888, 0.0371];[0.936, 0.0344]
countries_s2;backward_1;complex;None;100;0.5;1;r2n;[29.355293607711793, 0.2605508867507133];[0.0129, 0.0002];[0.0121, 0.0002];[0.0138, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3229, 0.0651];[0.3252, 0.0673];[0.3207, 0.063];[0.9244, 0.021];[0.884, 0.032];[0.952, 0.0325];[0.9244, 0.0212];[0.884, 0.032];[0.952, 0.0325]
countries_s2;backward_prune_2;complex;None;100;0.5;1;no_reasoner;[19.099466419219972, 0.5210873874867827];[2.5769, 0.0001];[0.0121, 0.0002];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6065, 0.008];[0.346, 0.0141];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7266, 0.042];[0.3682, 0.084];[3.085, 0.0];[0.9185, 0.0286];[0.872, 0.0392];[0.948, 0.0271];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
countries_s2;backward_prune_2;complex;None;100;0.5;1;sbr;[38.691389846801755, 2.9786508284086275];[0.012, 0.0003];[0.0121, 0.0003];[0.0119, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3567, 0.0768];[0.3569, 0.0767];[0.3566, 0.0768];[0.9225, 0.0205];[0.884, 0.0233];[0.948, 0.0349];[0.9225, 0.0205];[0.884, 0.0233];[0.948, 0.0349]
countries_s2;backward_prune_2;complex;None;100;0.5;1;rnm;[39.133181142807004, 1.9669652034755487];[0.0121, 0.0003];[0.0121, 0.0003];[0.0121, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3714, 0.0841];[0.3714, 0.0841];[0.3714, 0.0841];[0.9183, 0.0226];[0.876, 0.0233];[0.944, 0.0427];[0.9183, 0.0226];[0.876, 0.0233];[0.944, 0.0427]
countries_s2;backward_prune_2;complex;None;100;0.5;1;dcr;[46.34385051727295, 0.8961334755023803];[0.0236, 0.0019];[0.0122, 0.0002];[0.0115, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3478, 0.074];[0.3367, 0.0743];[0.3354, 0.0743];[0.933, 0.0278];[0.9, 0.0379];[0.952, 0.0371];[0.933, 0.0278];[0.9, 0.0379];[0.952, 0.0371]
countries_s2;backward_prune_2;complex;None;100;0.5;1;r2n;[46.66872944831848, 2.350267861612756];[0.0129, 0.0002];[0.0121, 0.0003];[0.0137, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3356, 0.0555];[0.3368, 0.056];[0.3345, 0.0551];[0.9135, 0.025];[0.872, 0.0349];[0.928, 0.0371];[0.9129, 0.0246];[0.872, 0.0349];[0.924, 0.0344]
countries_s2;backward_2;complex;None;100;0.5;1;no_reasoner;[19.47706069946289, 0.1408651399807638];[2.5769, 0.0001];[0.0121, 0.0002];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6065, 0.008];[0.346, 0.0141];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7266, 0.042];[0.3682, 0.084];[3.085, 0.0];[0.9185, 0.0286];[0.872, 0.0392];[0.948, 0.0271];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
countries_s2;backward_2;complex;None;100;0.5;1;sbr;[42.216394901275635, 0.2624588481372548];[0.0191, 0.0023];[0.016, 0.0015];[0.0221, 0.0032];[0.9999, 0.0002];[0.9998, 0.0004];[1.0, 0.0];[0.9999, 0.0002];[0.9998, 0.0004];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3712, 0.0365];[0.3325, 0.0509];[0.41, 0.0261];[0.9157, 0.0199];[0.872, 0.0204];[0.94, 0.0358];[0.9141, 0.0204];[0.868, 0.0299];[0.944, 0.032]
countries_s2;backward_2;complex;None;100;0.5;1;rnm;[43.912826442718504, 3.189927376749899];[0.0126, 0.0003];[0.0121, 0.0003];[0.0131, 0.0004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.384, 0.0732];[0.3905, 0.0798];[0.3775, 0.0668];[0.9153, 0.0271];[0.872, 0.0371];[0.944, 0.0388];[0.9168, 0.0262];[0.872, 0.0371];[0.952, 0.0325]
countries_s2;backward_2;complex;None;100;0.5;1;dcr;[50.84699645042419, 1.1275848957416787];[0.0504, 0.0042];[0.0126, 0.0006];[0.0212, 0.0022];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3712, 0.0706];[0.3725, 0.0776];[0.3059, 0.0599];[0.9217, 0.0288];[0.88, 0.0379];[0.94, 0.042];[0.9653, 0.0254];[0.944, 0.0388];[0.98, 0.0219]
countries_s2;backward_2;complex;None;100;0.5;1;r2n;[50.26291971206665, 3.518051131584822];[0.013, 0.0004];[0.0121, 0.0003];[0.0139, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3344, 0.0557];[0.3457, 0.0494];[0.3231, 0.0646];[0.9065, 0.0178];[0.864, 0.032];[0.928, 0.0271];[0.9258, 0.0409];[0.896, 0.0599];[0.936, 0.0388]
countries_s2;backward_prune_3;complex;None;100;0.5;1;no_reasoner;[18.969790983200074, 0.11024696263364368];[2.5769, 0.0001];[0.0121, 0.0002];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6065, 0.008];[0.346, 0.0141];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7266, 0.042];[0.3682, 0.084];[3.085, 0.0];[0.9185, 0.0286];[0.872, 0.0392];[0.948, 0.0271];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
countries_s2;backward_prune_3;complex;None;100;0.5;1;sbr;[38.54648962020874, 0.2655042186231934];[0.012, 0.0003];[0.0121, 0.0003];[0.0119, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3567, 0.0768];[0.3569, 0.0767];[0.3566, 0.0768];[0.9225, 0.0205];[0.884, 0.0233];[0.948, 0.0349];[0.9225, 0.0205];[0.884, 0.0233];[0.948, 0.0349]
countries_s2;backward_prune_3;complex;None;100;0.5;1;rnm;[39.49008455276489, 4.622061379276459];[0.0121, 0.0003];[0.0121, 0.0003];[0.0121, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3714, 0.0841];[0.3714, 0.0841];[0.3714, 0.0841];[0.9183, 0.0226];[0.876, 0.0233];[0.944, 0.0427];[0.9183, 0.0226];[0.876, 0.0233];[0.944, 0.0427]
countries_s2;backward_prune_3;complex;None;100;0.5;1;dcr;[48.70364294052124, 0.45567731577791404];[0.0236, 0.0019];[0.0122, 0.0002];[0.0115, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3478, 0.074];[0.3367, 0.0743];[0.3354, 0.0743];[0.933, 0.0278];[0.9, 0.0379];[0.952, 0.0371];[0.933, 0.0278];[0.9, 0.0379];[0.952, 0.0371]
countries_s2;backward_prune_3;complex;None;100;0.5;1;r2n;[46.19084882736206, 0.10118772995965684];[0.0129, 0.0002];[0.0121, 0.0003];[0.0137, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3356, 0.0555];[0.3368, 0.056];[0.3345, 0.0551];[0.9135, 0.025];[0.872, 0.0349];[0.928, 0.0371];[0.9129, 0.0246];[0.872, 0.0349];[0.924, 0.0344]
countries_s2;backward_3;complex;None;100;0.5;1;no_reasoner;[20.339753341674804, 3.894613800617997];[2.5769, 0.0001];[0.0121, 0.0002];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6065, 0.008];[0.346, 0.0141];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7266, 0.042];[0.3682, 0.084];[3.085, 0.0];[0.9185, 0.0286];[0.872, 0.0392];[0.948, 0.0271];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
countries_s2;backward_3;complex;None;100;0.5;1;sbr;[45.442435598373415, 0.5535910053346149];[0.0182, 0.0024];[0.0154, 0.0017];[0.0211, 0.0033];[0.9999, 0.0002];[0.9998, 0.0004];[1.0, 0.0];[0.9999, 0.0002];[0.9998, 0.0004];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3705, 0.0367];[0.3269, 0.0518];[0.414, 0.0283];[0.9303, 0.0266];[0.9, 0.0335];[0.936, 0.0388];[0.9217, 0.027];[0.88, 0.0358];[0.952, 0.0349]
countries_s2;backward_3;complex;None;100;0.5;1;rnm;[45.77224316596985, 0.6069580448401889];[0.0127, 0.0005];[0.0122, 0.0004];[0.0131, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3823, 0.066];[0.3863, 0.0712];[0.3784, 0.061];[0.918, 0.0316];[0.872, 0.0412];[0.94, 0.042];[0.9196, 0.0299];[0.872, 0.0412];[0.956, 0.0294]
countries_s2;backward_3;complex;None;100;0.5;1;dcr;[53.1289439201355, 3.28204135117953];[0.0458, 0.0015];[0.0124, 0.0003];[0.0222, 0.0037];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9999, 0.0002];[0.9998, 0.0004];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3583, 0.0499];[0.3661, 0.0655];[0.2965, 0.0389];[0.9171, 0.0306];[0.872, 0.0431];[0.944, 0.0344];[0.97, 0.0212];[0.952, 0.0325];[0.984, 0.015]
countries_s2;backward_3;complex;None;100;0.5;1;r2n;[55.355104541778566, 5.183670092413593];[0.013, 0.0005];[0.0122, 0.0004];[0.0138, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3181, 0.0556];[0.3276, 0.052];[0.3085, 0.0605];[0.9101, 0.0165];[0.864, 0.0294];[0.936, 0.0344];[0.9298, 0.0381];[0.896, 0.0612];[0.948, 0.0431]
countries_s3;backward_1;complex;None;100;0.5;1;no_reasoner;[19.005885457992555, 0.30283951241564283];[2.5768, 0.0001];[0.012, 0.0002];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.606, 0.0086];[0.3458, 0.015];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7718, 0.019];[0.4586, 0.0379];[3.085, 0.0];[0.8265, 0.0302];[0.728, 0.0412];[0.904, 0.0344];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
countries_s3;backward_1;complex;None;100;0.5;1;sbr;[40.37389454841614, 0.3764386253205905];[0.0171, 0.0008];[0.0144, 0.0004];[0.0198, 0.0014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4205, 0.0311];[0.4629, 0.027];[0.3781, 0.0361];[0.8164, 0.0226];[0.716, 0.0344];[0.88, 0.0126];[0.9356, 0.0131];[0.896, 0.0233];[0.976, 0.0196]
countries_s3;backward_1;complex;None;100;0.5;1;rnm;[41.048258256912234, 0.6528521984000243];[0.0131, 0.0003];[0.012, 0.0002];[0.0141, 0.0004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4393, 0.0407];[0.4586, 0.0377];[0.4199, 0.0437];[0.8303, 0.0252];[0.74, 0.0358];[0.9, 0.0126];[0.8331, 0.0255];[0.74, 0.0358];[0.916, 0.0196]
countries_s3;backward_1;complex;None;100;0.5;1;dcr;[50.07165756225586, 0.46008087107105666];[0.026, 0.0014];[0.0124, 0.0003];[0.0244, 0.0029];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9993, 0.0006];[0.9986, 0.0012];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4239, 0.032];[0.4354, 0.0275];[0.3649, 0.033];[0.8271, 0.0244];[0.728, 0.0349];[0.908, 0.0098];[0.9315, 0.0211];[0.892, 0.0325];[0.964, 0.0367]
countries_s3;backward_1;complex;None;100;0.5;1;r2n;[43.37285223007202, 0.6205173548372465];[0.0153, 0.0027];[0.012, 0.0002];[0.0186, 0.0055];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9994, 0.0008];[0.9988, 0.0016];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4284, 0.0377];[0.4487, 0.0303];[0.4081, 0.0483];[0.8284, 0.0269];[0.736, 0.0344];[0.896, 0.032];[0.8737, 0.03];[0.808, 0.0392];[0.92, 0.0283]
countries_s3;backward_2;complex;None;100;0.5;1;no_reasoner;[18.08635311126709, 0.853299344824861];[2.5768, 0.0001];[0.012, 0.0002];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.606, 0.0086];[0.3458, 0.015];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7718, 0.019];[0.4586, 0.0379];[3.085, 0.0];[0.8265, 0.0302];[0.728, 0.0412];[0.904, 0.0344];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
countries_s3;backward_2;complex;None;100;0.5;1;sbr;[118.92049460411071, 0.6814274245671562];[0.044, 0.0017];[0.0321, 0.002];[0.0559, 0.0024];[0.9997, 0.0003];[0.9994, 0.0005];[1.0, 0.0];[0.9997, 0.0003];[0.9992, 0.0008];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.5927, 0.0267];[0.3742, 0.0473];[0.8113, 0.0339];[0.8325, 0.0235];[0.732, 0.0299];[0.908, 0.0392];[0.8927, 0.0245];[0.832, 0.0299];[0.94, 0.0335]
countries_s3;backward_2;complex;None;100;0.5;1;rnm;[118.02680783271789, 2.02709856359332];[0.0189, 0.0004];[0.0119, 0.0002];[0.0259, 0.0007];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4131, 0.0285];[0.4207, 0.0275];[0.4056, 0.0301];[0.8573, 0.0213];[0.788, 0.0325];[0.916, 0.0233];[0.8593, 0.0213];[0.788, 0.0325];[0.928, 0.0271]
countries_s3;backward_1;complex;None;100;0.5;1;no_reasoner;[20.125510692596436, 0.16075700229247222];[2.5768, 0.0001];[0.0119, 0.0001];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.606, 0.0086];[0.3458, 0.015];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7619, 0.0251];[0.4388, 0.0502];[3.085, 0.0];[0.8465, 0.0284];[0.756, 0.0408];[0.92, 0.042];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
countries_s3;backward_1;complex;None;100;0.5;1;dcr;[47.029748582839964, 0.3951890463866879];[0.0231, 0.0008];[0.012, 0.0003];[0.0125, 0.0013];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4372, 0.0493];[0.4352, 0.0496];[0.4176, 0.0495];[0.8433, 0.0268];[0.752, 0.0392];[0.924, 0.0233];[0.8715, 0.0345];[0.8, 0.0551];[0.932, 0.016]
countries_s3;backward_1;complex;None;100;0.5;1;r2n;[42.41528244018555, 3.847861189693994];[0.0151, 0.0026];[0.0119, 0.0001];[0.0183, 0.0052];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9997, 0.0004];[0.9994, 0.0008];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4151, 0.0521];[0.44, 0.056];[0.3902, 0.0524];[0.8386, 0.026];[0.752, 0.0371];[0.908, 0.0371];[0.8907, 0.0146];[0.832, 0.0299];[0.932, 0.024]
countries_s3;backward_1;complex;None;100;0.5;1;gsbr;[41.891803932189944, 1.1248028738492784];[0.0119, 0.0001];[0.0119, 0.0001];[0.0119, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4461, 0.0527];[0.4465, 0.0518];[0.4456, 0.0535];[0.8417, 0.0198];[0.756, 0.0294];[0.9, 0.0219];[0.8447, 0.0246];[0.76, 0.0358];[0.904, 0.0265]
countries_s3;backward_1;complex;None;100;0.5;1;cdcr;[51.91751222610473, 1.161612078483343];[0.0247, 0.0017];[0.0128, 0.0008];[0.015, 0.0027];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4314, 0.0524];[0.443, 0.0472];[0.3982, 0.0626];[0.8434, 0.0166];[0.76, 0.0283];[0.912, 0.0204];[0.8874, 0.0336];[0.824, 0.0612];[0.94, 0.0219]
countries_s3;backward_2;complex;None;100;0.5;1;no_reasoner;[25.17907567024231, 9.43739671172869];[2.5768, 0.0001];[0.0119, 0.0001];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.606, 0.0086];[0.3458, 0.015];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7619, 0.0251];[0.4388, 0.0502];[3.085, 0.0];[0.8465, 0.0284];[0.756, 0.0408];[0.92, 0.042];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
