Task;Grounder;KGE;Rule_Miner;EmbedSize;WeightLoss_Task;Reasoner_depth;Model_name;Time;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3
countries_s2;backward_1;complex;None;100;0.5;1;cdcr;[38.82959094047546, 4.78544515174053];[0.0191, 0.0001];[0.012, 0.0001];[0.0118, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3767, 0.0619];[0.3697, 0.0619];[0.3693, 0.062];[0.9162, 0.0277];[0.868, 0.0412];[0.952, 0.0371];[0.9202, 0.0265];[0.876, 0.0388];[0.952, 0.0371]
countries_s2;backward_2;complex;None;100;0.5;1;no_reasoner;[19.851794052124024, 0.8422832470985034];[2.5768, 0.0001];[0.012, 0.0001];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6065, 0.008];[0.346, 0.0141];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7315, 0.0282];[0.3779, 0.0565];[3.085, 0.0];[0.9165, 0.0231];[0.872, 0.0325];[0.956, 0.0233];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
countries_s2;backward_2;complex;None;100;0.5;1;dcr;[50.566609954833986, 0.8011833134792253];[0.0202, 0.0004];[0.012, 0.0002];[0.0137, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3703, 0.0562];[0.3719, 0.0625];[0.354, 0.0504];[0.9171, 0.0323];[0.872, 0.0483];[0.944, 0.0427];[0.9263, 0.0232];[0.884, 0.0367];[0.956, 0.0344]
countries_s2;backward_2;complex;None;100;0.5;1;r2n;[50.398360061645505, 1.0519640503340904];[0.0128, 0.0002];[0.012, 0.0002];[0.0136, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3459, 0.0703];[0.3519, 0.0699];[0.3399, 0.0709];[0.9055, 0.0283];[0.856, 0.0344];[0.936, 0.0528];[0.9153, 0.0323];[0.872, 0.0371];[0.94, 0.0593]
countries_s2;backward_2;complex;None;100;0.5;1;gsbr;[46.5308436870575, 4.923616060109366];[0.012, 0.0002];[0.012, 0.0002];[0.012, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3714, 0.0718];[0.3766, 0.067];[0.3663, 0.0767];[0.9249, 0.0336];[0.888, 0.0466];[0.948, 0.0371];[0.9316, 0.0398];[0.9, 0.0566];[0.948, 0.0371]
countries_s2;backward_2;complex;None;100;0.5;1;cdcr;[57.560094165802, 0.9252150669488216];[0.0237, 0.005];[0.0137, 0.0031];[0.0177, 0.0066];[0.9999, 0.0003];[0.9998, 0.0004];[1.0, 0.0];[0.9999, 0.0003];[0.9998, 0.0004];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3809, 0.0457];[0.3651, 0.0289];[0.3807, 0.0641];[0.9271, 0.0166];[0.888, 0.0204];[0.948, 0.0371];[0.9298, 0.0284];[0.892, 0.0392];[0.948, 0.0371]
countries_s2;backward_3;complex;None;100;0.5;1;no_reasoner;[20.287634420394898, 0.33386490281291675];[2.5768, 0.0001];[0.012, 0.0001];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6065, 0.008];[0.346, 0.0141];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7315, 0.0282];[0.3779, 0.0565];[3.085, 0.0];[0.9165, 0.0231];[0.872, 0.0325];[0.956, 0.0233];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
countries_s2;backward_3;complex;None;100;0.5;1;dcr;[54.12623834609985, 0.5745509742163274];[0.0201, 0.0004];[0.012, 0.0002];[0.0135, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3685, 0.0527];[0.3686, 0.0574];[0.3537, 0.0485];[0.9175, 0.0271];[0.872, 0.0392];[0.952, 0.0371];[0.9275, 0.0136];[0.888, 0.0204];[0.952, 0.0371]
countries_s2;backward_3;complex;None;100;0.5;1;r2n;[57.58677892684936, 5.3690782013472536];[0.0128, 0.0003];[0.012, 0.0001];[0.0136, 0.0005];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3288, 0.0679];[0.3377, 0.0612];[0.32, 0.0762];[0.9153, 0.0181];[0.872, 0.024];[0.94, 0.0379];[0.9288, 0.0392];[0.892, 0.0574];[0.952, 0.0449]
countries_s2;backward_3;complex;None;100;0.5;1;gsbr;[45.184822463989256, 0.783450739186816];[0.0119, 0.0001];[0.012, 0.0001];[0.0119, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.372, 0.0684];[0.3754, 0.0655];[0.3686, 0.0715];[0.9208, 0.0254];[0.88, 0.0335];[0.952, 0.0371];[0.9288, 0.0308];[0.892, 0.0392];[0.952, 0.0371]
countries_s2;backward_3;complex;None;100;0.5;1;cdcr;[59.155762100219725, 1.521228451738612];[0.023, 0.0038];[0.0133, 0.0023];[0.017, 0.0051];[0.9999, 0.0003];[0.9998, 0.0004];[1.0, 0.0];[0.9999, 0.0003];[0.9998, 0.0004];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.382, 0.0397];[0.3619, 0.0241];[0.3864, 0.0587];[0.9242, 0.0213];[0.88, 0.0283];[0.956, 0.0344];[0.9276, 0.02];[0.888, 0.024];[0.948, 0.0371]
countries_s3;known;complex;None;100;0.5;1;no_reasoner;[19.580589628219606, 0.2848197582374526];[2.5768, 0.0001];[0.0119, 0.0001];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.606, 0.0086];[0.3458, 0.015];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7619, 0.0251];[0.4388, 0.0502];[3.085, 0.0];[0.8465, 0.0284];[0.756, 0.0408];[0.92, 0.042];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
countries_s3;known;complex;None;100;0.5;1;dcr;[33.069488000869754, 0.8236413276346423];[0.023, 0.0001];[0.0121, 0.0001];[0.0123, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4239, 0.0393];[0.4135, 0.0395];[0.4126, 0.0391];[0.8446, 0.0266];[0.756, 0.0388];[0.912, 0.0271];[0.8446, 0.0266];[0.756, 0.0388];[0.912, 0.0271]
countries_s3;known;complex;None;100;0.5;1;r2n;[31.847270917892455, 8.130422318834933];[0.0131, 0.0001];[0.0121, 0.0001];[0.0142, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4229, 0.0497];[0.4229, 0.0497];[0.4228, 0.0498];[0.8454, 0.0246];[0.756, 0.0344];[0.924, 0.0265];[0.8454, 0.0246];[0.756, 0.0344];[0.924, 0.0265]
countries_s3;known;complex;None;100;0.5;1;gsbr;[25.11271176338196, 0.6036766419353169];[0.0121, 0.0001];[0.0121, 0.0001];[0.0121, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4224, 0.0412];[0.4224, 0.0412];[0.4224, 0.0412];[0.8385, 0.0295];[0.744, 0.0427];[0.916, 0.0294];[0.8385, 0.0295];[0.744, 0.0427];[0.916, 0.0294]
countries_s3;known;complex;None;100;0.5;1;cdcr;[37.31272315979004, 0.7885393874494122];[0.0248, 0.0039];[0.0137, 0.0033];[0.0144, 0.0044];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9998, 0.0004];[0.9996, 0.0008];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4528, 0.0625];[0.4305, 0.0461];[0.4535, 0.0829];[0.8321, 0.033];[0.74, 0.042];[0.892, 0.0449];[0.8501, 0.0317];[0.764, 0.0463];[0.912, 0.0392]
countries_s3;backward_1;complex;None;100;0.5;1;no_reasoner;[20.125510692596436, 0.16075700229247222];[2.5768, 0.0001];[0.0119, 0.0001];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.606, 0.0086];[0.3458, 0.015];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7619, 0.0251];[0.4388, 0.0502];[3.085, 0.0];[0.8465, 0.0284];[0.756, 0.0408];[0.92, 0.042];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
countries_s3;backward_1;complex;None;100;0.5;1;dcr;[47.029748582839964, 0.3951890463866879];[0.0231, 0.0008];[0.012, 0.0003];[0.0125, 0.0013];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4372, 0.0493];[0.4352, 0.0496];[0.4176, 0.0495];[0.8433, 0.0268];[0.752, 0.0392];[0.924, 0.0233];[0.8715, 0.0345];[0.8, 0.0551];[0.932, 0.016]
countries_s3;backward_1;complex;None;100;0.5;1;r2n;[42.41528244018555, 3.847861189693994];[0.0151, 0.0026];[0.0119, 0.0001];[0.0183, 0.0052];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9997, 0.0004];[0.9994, 0.0008];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4151, 0.0521];[0.44, 0.056];[0.3902, 0.0524];[0.8386, 0.026];[0.752, 0.0371];[0.908, 0.0371];[0.8907, 0.0146];[0.832, 0.0299];[0.932, 0.024]
countries_s3;backward_1;complex;None;100;0.5;1;gsbr;[41.891803932189944, 1.1248028738492784];[0.0119, 0.0001];[0.0119, 0.0001];[0.0119, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4461, 0.0527];[0.4465, 0.0518];[0.4456, 0.0535];[0.8417, 0.0198];[0.756, 0.0294];[0.9, 0.0219];[0.8447, 0.0246];[0.76, 0.0358];[0.904, 0.0265]
countries_s3;backward_1;complex;None;100;0.5;1;cdcr;[51.91751222610473, 1.161612078483343];[0.0247, 0.0017];[0.0128, 0.0008];[0.015, 0.0027];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4314, 0.0524];[0.443, 0.0472];[0.3982, 0.0626];[0.8434, 0.0166];[0.76, 0.0283];[0.912, 0.0204];[0.8874, 0.0336];[0.824, 0.0612];[0.94, 0.0219]
countries_s3;backward_2;complex;None;100;0.5;1;no_reasoner;[25.17907567024231, 9.43739671172869];[2.5768, 0.0001];[0.0119, 0.0001];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.606, 0.0086];[0.3458, 0.015];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7619, 0.0251];[0.4388, 0.0502];[3.085, 0.0];[0.8465, 0.0284];[0.756, 0.0408];[0.92, 0.042];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
countries_s3;backward_2;complex;None;100;0.5;1;dcr;[130.52861399650573, 2.549462340848153];[0.0235, 0.0002];[0.0121, 0.0002];[0.0132, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.46, 0.0347];[0.4516, 0.0364];[0.4467, 0.0331];[0.8383, 0.0218];[0.744, 0.0294];[0.924, 0.015];[0.8368, 0.0215];[0.744, 0.0294];[0.924, 0.015]
countries_s3;backward_2;complex;None;100;0.5;1;r2n;[126.07161431312561, 4.895842000317014];[0.0197, 0.0026];[0.0121, 0.0002];[0.0274, 0.0052];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9986, 0.0008];[0.9971, 0.0015];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3765, 0.0547];[0.3987, 0.0509];[0.3543, 0.0639];[0.8384, 0.0303];[0.736, 0.0408];[0.92, 0.042];[0.8888, 0.0357];[0.82, 0.0551];[0.944, 0.0463]
countries_s3;backward_2;complex;None;100;0.5;1;gsbr;[109.39112973213196, 9.09835777054012];[0.0121, 0.0002];[0.0121, 0.0002];[0.0121, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4549, 0.0388];[0.4549, 0.0388];[0.4549, 0.0388];[0.8348, 0.0209];[0.736, 0.0344];[0.916, 0.0196];[0.8348, 0.0209];[0.736, 0.0344];[0.916, 0.0196]
countries_s3;backward_2;complex;None;100;0.5;1;cdcr;[145.46673440933228, 10.140082271388504];[0.0295, 0.0085];[0.0159, 0.0068];[0.0202, 0.0103];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.5135, 0.0793];[0.4596, 0.0124];[0.5445, 0.1585];[0.8252, 0.0259];[0.728, 0.0449];[0.904, 0.0265];[0.8582, 0.0258];[0.78, 0.0456];[0.928, 0.0204]
countries_s3;backward_3;complex;None;100;0.5;1;no_reasoner;[20.065373849868774, 0.15418198250321735];[2.5768, 0.0001];[0.0119, 0.0001];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.606, 0.0086];[0.3458, 0.015];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.7619, 0.0251];[0.4388, 0.0502];[3.085, 0.0];[0.8465, 0.0284];[0.756, 0.0408];[0.92, 0.042];[0.7234, 0.0209];[0.604, 0.015];[0.816, 0.0697]
countries_s3;backward_3;complex;None;100;0.5;1;dcr;[214.07181181907654, 11.928389120743306];[0.0237, 0.0003];[0.0122, 0.0001];[0.0132, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4289, 0.0501];[0.4225, 0.0522];[0.4133, 0.048];[0.8589, 0.0286];[0.776, 0.0463];[0.924, 0.0233];[0.8591, 0.0282];[0.776, 0.0463];[0.928, 0.016]
countries_s3;backward_3;complex;None;100;0.5;1;r2n;[230.84364132881166, 4.580687141109973];[0.0138, 0.0021];[0.0122, 0.0001];[0.0155, 0.0042];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9997, 0.0006];[0.9994, 0.0012];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.365, 0.0536];[0.3891, 0.058];[0.3408, 0.0506];[0.8557, 0.0275];[0.772, 0.0412];[0.928, 0.0371];[0.9083, 0.0154];[0.856, 0.015];[0.952, 0.0271]
countries_s3;backward_3;complex;None;100;0.5;1;gsbr;[183.84045333862304, 14.664434644384354];[0.0122, 0.0001];[0.0122, 0.0001];[0.0122, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4226, 0.0521];[0.4226, 0.0521];[0.4226, 0.0521];[0.8531, 0.0256];[0.764, 0.0408];[0.928, 0.0271];[0.8531, 0.0256];[0.764, 0.0408];[0.928, 0.0271]
countries_s3;backward_3;complex;None;100;0.5;1;cdcr;[276.41887855529785, 13.41192333720654];[0.0292, 0.0074];[0.0162, 0.007];[0.0195, 0.0078];[0.9999, 0.0002];[0.9998, 0.0004];[1.0, 0.0];[0.9999, 0.0002];[0.9998, 0.0004];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4877, 0.0986];[0.4374, 0.0404];[0.5154, 0.1675];[0.8454, 0.0268];[0.756, 0.0388];[0.916, 0.0233];[0.8656, 0.0295];[0.78, 0.0506];[0.94, 0.0]
pharmkg_supersmall;known;complex;amie;100;0.5;1;no_reasoner;[33.893679571151736, 0.6102740667597907];[2.577, 0.0001];[0.0123, 0.0003];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6062, 0.0084];[0.3457, 0.0139];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3783, 0.0052];[0.2424, 0.0103];[0.5142, 0.0];[0.6467, 0.0134];[0.5694, 0.0176];[0.6669, 0.0136];[0.5857, 0.0072];[0.5153, 0.0086];[0.5661, 0.0094]
pharmkg_supersmall;known;complex;amie;100;0.5;1;dcr;[420.89485812187195, 18.577306821187364];[0.3722, 0.0005];[0.0123, 0.0003];[0.0124, 0.0005];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.601, 0.0108];[0.2413, 0.0106];[0.2409, 0.0108];[0.6462, 0.0078];[0.5694, 0.0078];[0.6621, 0.0145];[0.647, 0.0075];[0.5694, 0.0078];[0.6637, 0.0141]
pharmkg_supersmall;known;complex;amie;100;0.5;1;r2n;[184.4024071216583, 1.5307911700097547];[0.0137, 0.0003];[0.0126, 0.0003];[0.0148, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2384, 0.012];[0.2403, 0.0121];[0.2365, 0.012];[0.6513, 0.0089];[0.5734, 0.0086];[0.6702, 0.0176];[0.6522, 0.0114];[0.5734, 0.0109];[0.6726, 0.0188]
pharmkg_supersmall;known;complex;amie;100;0.5;1;gsbr;[150.9102680683136, 2.845281367906032];[0.0122, 0.0003];[0.0122, 0.0003];[0.0122, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.243, 0.0102];[0.243, 0.0102];[0.243, 0.0102];[0.6452, 0.0107];[0.5677, 0.0129];[0.6637, 0.015];[0.6452, 0.0107];[0.5677, 0.0129];[0.6637, 0.015]
pharmkg_supersmall;known;complex;amie;100;0.5;1;cdcr;[499.9280239105225, 17.256660714921523];[0.376, 0.0033];[0.0143, 0.0017];[0.0176, 0.0044];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.5916, 0.0082];[0.2331, 0.0075];[0.23, 0.0092];[0.6603, 0.0056];[0.5855, 0.0065];[0.6734, 0.0105];[0.6663, 0.0088];[0.5903, 0.007];[0.6823, 0.016]
pharmkg_supersmall;backward_1;complex;amie;100;0.5;1;no_reasoner;[32.71815462112427, 0.6850906024654609];[2.5769, 0.0001];[0.0122, 0.0001];[5.1417, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6062, 0.0084];[0.3457, 0.0139];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3763, 0.0029];[0.2384, 0.0058];[0.5142, 0.0];[0.6516, 0.0076];[0.5766, 0.0081];[0.6677, 0.0124];[0.5857, 0.0072];[0.5153, 0.0086];[0.5661, 0.0094]
pharmkg_supersmall;backward_1;complex;amie;100;0.5;1;dcr;[346.2441686630249, 9.257600404283862];[0.4803, 0.0036];[0.0184, 0.0022];[0.2205, 0.0059];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9998, 0.0002];[0.9998, 0.0004];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.601, 0.0081];[0.2125, 0.0082];[0.2677, 0.0089];[0.6646, 0.0047];[0.5806, 0.0088];[0.6887, 0.0078];[0.6748, 0.0068];[0.5855, 0.003];[0.7161, 0.0202]
pharmkg_supersmall;backward_1;complex;amie;100;0.5;1;r2n;[185.52041335105895, 11.772199553907045];[0.0133, 0.0002];[0.0128, 0.0001];[0.0139, 0.0004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2251, 0.0046];[0.2242, 0.0051];[0.2261, 0.0041];[0.6543, 0.0059];[0.5782, 0.0136];[0.671, 0.0104];[0.6538, 0.0074];[0.5774, 0.0136];[0.6677, 0.0119]
pharmkg_supersmall;backward_1;complex;amie;100;0.5;1;gsbr;[141.8491397857666, 9.852984187880596];[0.0125, 0.0001];[0.0125, 0.0001];[0.0124, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2392, 0.0063];[0.239, 0.0063];[0.2395, 0.0064];[0.6504, 0.0048];[0.575, 0.0066];[0.6718, 0.0097];[0.6516, 0.0047];[0.5766, 0.0044];[0.6726, 0.009]
