dataset_name;grounder;kge;model_name;rule_miner;seed;kge_atom_embedding_size;batch_size;val_batch_size;test_batch_size;facts_file;train_file;valid_file;test_file;domain_file;rules_file;num_negatives;valid_negatives;test_negatives;ragged;format;engine_num_negatives;engine_num_adaptive_constants;constant_embedding_size;dropout_rate_embedder;kge_regularization;learning_rate;epochs;num_rules;loss;weight_loss;cdcr_use_positional_embeddings;cdcr_num_formulas;valid_frequency;resnet;reasoner_depth;reasoner_regularization_factor;reasoner_formula_hidden_embedding_size;reasoner_dropout_rate;reasoner_atom_embedding_size;signed;temperature;aggregation_type;filter_num_heads;filter_activity_regularization;keys_signature;run_signature;seed_run_i;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3;time_ground_train;time_ground_valid;time_train;time_ground_test;time_inference
wn18rr;backward_2;complex;r2n;None;[0];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];wn18rr-backward_2-complex-r2n-None-1-100;0;[0.592, 0.0];[0.693, 0.0];[0.491, 0.0];[0.69, 0.0];[0.457, 0.0];[1.0, 0.0];[0.966, 0.0];[0.941, 0.0];[1.0, 0.0];[0.35, 0.0];[0.35, 0.0];[0.351, 0.0];[0.528, 0.0];[0.506, 0.0];[0.517, 0.0];[0.677, 0.0];[0.659, 0.0];[0.672, 0.0];[0.347, 0.0];[0.347, 0.0];[0.347, 0.0];[0.5, 0.0];[0.5, 0.0];[0.5, 0.0];[0.588, 0.0];[0.555, 0.0];[0.609, 0.0];[429.68, 0.0];[554.16, 0.0];[2354.36, 0.0];[0.0, 0.0];[15575.69, 0.0]
wn18rr;backward_2;complex;no_reasoner;None;[0];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];wn18rr-backward_2-complex-no_reasoner-None-1-100;0;[0.126, 0.0];[0.126, 0.0];[0.126, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.364, 0.0];[0.364, 0.0];[0.364, 0.0];[0.561, 0.0];[0.53, 0.0];[0.555, 0.0];[0.561, 0.0];[0.53, 0.0];[0.555, 0.0];[0.355, 0.0];[0.355, 0.0];[0.355, 0.0];[0.507, 0.0];[0.505, 0.0];[0.508, 0.0];[0.507, 0.0];[0.505, 0.0];[0.508, 0.0];[2.44, 0.0];[1.92, 0.0];[44.29, 0.0];[0.0, 0.0];[1249.04, 0.0]
wn18rr;backward_3;complex;dcr;None;[0];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];wn18rr-backward_3-complex-dcr-None-1-100;0;[0.039, 0.0];[0.003, 0.0];[0.008, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.702, 0.0];[0.52, 0.0];[0.526, 0.0];[0.612, 0.0];[0.578, 0.0];[0.611, 0.0];[0.682, 0.0];[0.647, 0.0];[0.688, 0.0];[0.757, 0.0];[0.481, 0.0];[0.481, 0.0];[0.517, 0.0];[0.51, 0.0];[0.518, 0.0];[0.55, 0.0];[0.532, 0.0];[0.556, 0.0];[1225.67, 0.0];[2124.46, 0.0];[5221.4, 0.0];[0.0, 0.0];[47089.41, 0.0]
countries_s2;domainbody;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-domainbody-complex-sbr-None-1-100;4;[0.018, 0.003];[0.013, 0.002];[0.024, 0.004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.382, 0.016];[0.356, 0.011];[0.407, 0.025];[0.81, 0.013];[0.788, 0.013];[0.81, 0.019];[0.813, 0.015];[0.792, 0.016];[0.814, 0.019];[0.402, 0.059];[0.396, 0.073];[0.408, 0.052];[0.916, 0.013];[0.872, 0.016];[0.948, 0.03];[0.92, 0.013];[0.876, 0.023];[0.948, 0.03];[110.118, 4.566];[273.926, 19.083];[544.262, 23.174];[27.908, 0.698];[28.196, 0.698]
countries_s2;domainbody;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-domainbody-complex-r2n-None-1-100;4;[0.056, 0.107];[0.056, 0.107];[0.056, 0.107];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.397, 0.059];[0.397, 0.059];[0.397, 0.059];[0.813, 0.015];[0.788, 0.016];[0.818, 0.015];[0.813, 0.015];[0.788, 0.016];[0.818, 0.015];[0.453, 0.143];[0.453, 0.143];[0.453, 0.143];[0.926, 0.021];[0.892, 0.024];[0.948, 0.037];[0.926, 0.021];[0.892, 0.024];[0.948, 0.037];[104.51, 9.766];[246.96, 34.143];[2482.388, 36.844];[26.982, 2.673];[28.668, 2.674]
countries_s2;domainbody;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-domainbody-complex-no_reasoner-None-1-100;4;[0.037, 0.05];[0.037, 0.05];[0.037, 0.05];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.378, 0.061];[0.378, 0.061];[0.378, 0.061];[0.807, 0.022];[0.782, 0.022];[0.812, 0.017];[0.807, 0.022];[0.782, 0.022];[0.812, 0.017];[0.39, 0.109];[0.39, 0.109];[0.39, 0.109];[0.914, 0.011];[0.872, 0.016];[0.948, 0.02];[0.914, 0.011];[0.872, 0.016];[0.948, 0.02];[0.06, 0.006];[0.068, 0.007];[23.49, 0.347];[0.006, 0.005];[0.186, 0.005]
nations;backward_1;complex;dcr;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_1-complex-dcr-amie-1-100;4;[1.396, 1.388];[0.294, 0.194];[0.428, 0.128];[0.969, 0.025];[0.942, 0.047];[1.0, 0.0];[0.968, 0.025];[0.94, 0.047];[1.0, 0.0];[1.442, 0.863];[0.374, 0.089];[0.482, 0.122];[0.669, 0.013];[0.659, 0.013];[0.659, 0.013];[0.679, 0.013];[0.67, 0.013];[0.67, 0.013];[1.466, 0.786];[0.422, 0.136];[0.43, 0.139];[0.726, 0.015];[0.626, 0.02];[0.765, 0.018];[0.727, 0.016];[0.628, 0.02];[0.764, 0.019];[0.736, 0.113];[0.528, 0.013];[639.49, 9.335];[0.198, 0.007];[1.486, 0.019]
nations;backward_1;complex;sbr;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_1-complex-sbr-amie-1-100;4;[0.362, 0.211];[0.359, 0.214];[0.365, 0.208];[0.964, 0.023];[0.932, 0.043];[1.0, 0.0];[0.967, 0.022];[0.936, 0.042];[1.0, 0.0];[0.232, 0.055];[0.23, 0.056];[0.235, 0.054];[0.658, 0.017];[0.648, 0.017];[0.649, 0.016];[0.668, 0.015];[0.658, 0.015];[0.659, 0.015];[0.247, 0.088];[0.25, 0.091];[0.244, 0.084];[0.718, 0.01];[0.617, 0.007];[0.754, 0.023];[0.72, 0.009];[0.619, 0.01];[0.756, 0.023];[0.712, 0.043];[0.548, 0.03];[160.556, 7.179];[0.206, 0.005];[1.336, 0.052]
nations;backward_1;complex;r2n;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_1-complex-r2n-amie-1-100;4;[0.268, 0.138];[0.355, 0.167];[0.18, 0.115];[0.96, 0.026];[0.923, 0.05];[1.0, 0.0];[0.992, 0.005];[0.985, 0.011];[1.0, 0.0];[0.174, 0.05];[0.17, 0.05];[0.179, 0.05];[0.657, 0.006];[0.647, 0.005];[0.648, 0.006];[0.657, 0.007];[0.647, 0.007];[0.647, 0.007];[0.222, 0.056];[0.219, 0.058];[0.226, 0.054];[0.718, 0.011];[0.619, 0.014];[0.751, 0.014];[0.719, 0.011];[0.62, 0.015];[0.752, 0.014];[0.7, 0.04];[0.548, 0.038];[248.746, 8.638];[0.212, 0.029];[1.422, 0.06]
nations;backward_1;complex;no_reasoner;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_1-complex-no_reasoner-amie-1-100;4;[0.308, 0.254];[0.308, 0.254];[0.308, 0.254];[0.971, 0.024];[0.944, 0.046];[1.0, 0.0];[0.971, 0.024];[0.944, 0.046];[1.0, 0.0];[0.269, 0.043];[0.269, 0.043];[0.269, 0.043];[0.655, 0.012];[0.646, 0.012];[0.646, 0.012];[0.655, 0.012];[0.646, 0.012];[0.646, 0.012];[0.327, 0.157];[0.327, 0.157];[0.327, 0.157];[0.712, 0.009];[0.614, 0.004];[0.747, 0.018];[0.712, 0.009];[0.614, 0.004];[0.747, 0.018];[0.096, 0.008];[0.308, 0.007];[83.698, 1.89];[0.04, 0.0];[0.466, 0.005]
nations;backward_2;complex;dcr;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_2-complex-dcr-amie-1-100;4;[1.027, 0.209];[0.522, 0.116];[0.762, 0.076];[0.99, 0.005];[0.98, 0.009];[1.0, 0.0];[0.979, 0.01];[0.959, 0.018];[1.0, 0.0];[0.608, 0.088];[0.129, 0.043];[0.409, 0.073];[0.692, 0.006];[0.682, 0.007];[0.682, 0.007];[0.698, 0.011];[0.688, 0.011];[0.688, 0.011];[0.775, 0.067];[0.396, 0.043];[0.419, 0.047];[0.758, 0.007];[0.659, 0.009];[0.81, 0.012];[0.758, 0.01];[0.658, 0.011];[0.811, 0.011];[1.15, 0.037];[7.396, 13.332];[713.73, 26.329];[0.294, 0.104];[1.592, 0.214]
nations;backward_2;complex;sbr;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_2-complex-sbr-amie-1-100;4;[0.166, 0.225];[0.156, 0.229];[0.177, 0.221];[0.987, 0.024];[0.974, 0.046];[1.0, 0.0];[0.988, 0.023];[0.977, 0.043];[1.0, 0.0];[0.236, 0.039];[0.227, 0.042];[0.245, 0.036];[0.655, 0.011];[0.645, 0.011];[0.645, 0.011];[0.664, 0.011];[0.654, 0.011];[0.654, 0.011];[0.354, 0.1];[0.362, 0.105];[0.347, 0.096];[0.716, 0.009];[0.61, 0.011];[0.76, 0.018];[0.716, 0.011];[0.61, 0.017];[0.76, 0.017];[1.008, 0.26];[0.632, 0.182];[174.874, 22.433];[0.382, 0.025];[1.596, 0.027]
nations;backward_2;complex;r2n;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_2-complex-r2n-amie-1-100;4;[0.318, 0.256];[0.324, 0.243];[0.312, 0.271];[0.964, 0.036];[0.932, 0.069];[1.0, 0.0];[0.975, 0.031];[0.952, 0.059];[1.0, 0.0];[0.258, 0.083];[0.244, 0.072];[0.272, 0.094];[0.647, 0.01];[0.638, 0.01];[0.638, 0.01];[0.654, 0.007];[0.644, 0.007];[0.644, 0.007];[0.28, 0.117];[0.278, 0.117];[0.282, 0.116];[0.705, 0.012];[0.601, 0.015];[0.743, 0.023];[0.705, 0.01];[0.602, 0.015];[0.744, 0.022];[1.176, 0.029];[0.74, 0.028];[268.614, 7.13];[0.368, 0.038];[1.636, 0.058]
nations;backward_2;complex;no_reasoner;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_2-complex-no_reasoner-amie-1-100;4;[0.308, 0.254];[0.308, 0.254];[0.308, 0.254];[0.971, 0.024];[0.944, 0.046];[1.0, 0.0];[0.971, 0.024];[0.944, 0.046];[1.0, 0.0];[0.269, 0.043];[0.269, 0.043];[0.269, 0.043];[0.655, 0.012];[0.646, 0.012];[0.646, 0.012];[0.655, 0.012];[0.646, 0.012];[0.646, 0.012];[0.327, 0.157];[0.327, 0.157];[0.327, 0.157];[0.712, 0.009];[0.614, 0.004];[0.747, 0.018];[0.712, 0.009];[0.614, 0.004];[0.747, 0.018];[0.098, 0.012];[0.326, 0.014];[101.378, 25.497];[0.04, 0.0];[0.462, 0.012]
nations;backward_3;complex;dcr;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_3-complex-dcr-amie-1-100;4;[0.847, 0.183];[0.389, 0.122];[0.664, 0.104];[0.99, 0.005];[0.98, 0.009];[1.0, 0.0];[0.979, 0.009];[0.96, 0.017];[1.0, 0.0];[0.568, 0.047];[0.149, 0.043];[0.458, 0.057];[0.681, 0.014];[0.671, 0.014];[0.671, 0.014];[0.68, 0.015];[0.67, 0.015];[0.67, 0.015];[0.734, 0.029];[0.438, 0.062];[0.463, 0.063];[0.76, 0.017];[0.658, 0.027];[0.817, 0.009];[0.759, 0.016];[0.658, 0.025];[0.818, 0.007];[1.538, 0.091];[0.904, 0.044];[655.256, 29.883];[0.436, 0.03];[1.726, 0.062]
nations;backward_3;complex;sbr;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_3-complex-sbr-amie-1-100;4;[0.242, 0.203];[0.235, 0.206];[0.249, 0.199];[0.977, 0.024];[0.956, 0.047];[1.0, 0.0];[0.979, 0.023];[0.959, 0.045];[1.0, 0.0];[0.21, 0.04];[0.203, 0.041];[0.217, 0.039];[0.647, 0.01];[0.637, 0.01];[0.637, 0.01];[0.656, 0.004];[0.646, 0.004];[0.646, 0.004];[0.293, 0.113];[0.298, 0.118];[0.288, 0.109];[0.72, 0.003];[0.617, 0.002];[0.766, 0.009];[0.722, 0.004];[0.62, 0.006];[0.766, 0.007];[1.576, 0.133];[1.034, 0.118];[161.488, 4.718];[0.482, 0.28];[1.58, 0.351]
nations;backward_3;complex;r2n;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_3-complex-r2n-amie-1-100;4;[0.306, 0.254];[0.318, 0.252];[0.293, 0.257];[0.97, 0.029];[0.943, 0.056];[1.0, 0.0];[0.975, 0.028];[0.953, 0.052];[1.0, 0.0];[0.246, 0.062];[0.235, 0.058];[0.256, 0.067];[0.64, 0.01];[0.631, 0.01];[0.631, 0.01];[0.644, 0.011];[0.635, 0.011];[0.635, 0.011];[0.257, 0.045];[0.253, 0.043];[0.26, 0.047];[0.707, 0.012];[0.602, 0.01];[0.746, 0.018];[0.707, 0.011];[0.602, 0.009];[0.746, 0.017];[1.49, 0.026];[0.88, 0.014];[258.288, 2.112];[0.352, 0.107];[1.592, 0.092]
nations;backward_3;complex;no_reasoner;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_3-complex-no_reasoner-amie-1-100;4;[0.175, 0.168];[0.175, 0.168];[0.175, 0.168];[0.986, 0.018];[0.973, 0.036];[1.0, 0.0];[0.986, 0.018];[0.973, 0.036];[1.0, 0.0];[0.216, 0.025];[0.216, 0.025];[0.216, 0.025];[0.647, 0.004];[0.637, 0.004];[0.637, 0.004];[0.647, 0.004];[0.637, 0.004];[0.637, 0.004];[0.283, 0.071];[0.283, 0.071];[0.283, 0.071];[0.713, 0.009];[0.607, 0.016];[0.755, 0.009];[0.713, 0.009];[0.607, 0.016];[0.755, 0.009];[0.084, 0.008];[0.448, 0.012];[83.79, 1.908];[0.04, 0.0];[0.468, 0.012]
nations;domainbody;complex;dcr;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-domainbody-complex-dcr-amie-1-100;4;[0.953, 0.151];[0.409, 0.111];[0.712, 0.111];[0.994, 0.006];[0.988, 0.013];[1.0, 0.0];[0.987, 0.01];[0.975, 0.019];[1.0, 0.0];[0.708, 0.158];[0.102, 0.033];[0.585, 0.038];[0.694, 0.017];[0.683, 0.018];[0.684, 0.017];[0.693, 0.012];[0.683, 0.013];[0.684, 0.013];[0.82, 0.117];[0.395, 0.029];[0.447, 0.029];[0.754, 0.009];[0.649, 0.015];[0.822, 0.005];[0.754, 0.008];[0.649, 0.015];[0.82, 0.006];[1.774, 0.042];[6.97, 0.429];[649.744, 14.862];[0.466, 0.053];[1.744, 0.075]
nations;domainbody;complex;sbr;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-domainbody-complex-sbr-amie-1-100;4;[0.197, 0.125];[0.184, 0.127];[0.209, 0.123];[0.987, 0.014];[0.975, 0.027];[1.0, 0.0];[0.988, 0.012];[0.977, 0.024];[1.0, 0.0];[0.195, 0.01];[0.171, 0.013];[0.219, 0.012];[0.655, 0.013];[0.645, 0.013];[0.646, 0.013];[0.648, 0.012];[0.638, 0.012];[0.639, 0.012];[0.268, 0.087];[0.27, 0.091];[0.265, 0.083];[0.719, 0.016];[0.619, 0.022];[0.756, 0.019];[0.716, 0.014];[0.613, 0.018];[0.752, 0.02];[1.758, 0.023];[6.854, 0.237];[162.95, 4.581];[0.48, 0.304];[1.57, 0.301]
nations;domainbody;complex;r2n;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-domainbody-complex-r2n-amie-1-100;4;[0.427, 0.232];[0.426, 0.224];[0.427, 0.239];[0.952, 0.031];[0.908, 0.059];[1.0, 0.0];[0.949, 0.037];[0.904, 0.07];[1.0, 0.0];[0.249, 0.082];[0.242, 0.076];[0.256, 0.087];[0.652, 0.009];[0.642, 0.01];[0.642, 0.01];[0.652, 0.01];[0.642, 0.011];[0.642, 0.011];[0.226, 0.034];[0.225, 0.032];[0.227, 0.035];[0.717, 0.015];[0.617, 0.017];[0.749, 0.018];[0.72, 0.013];[0.623, 0.016];[0.746, 0.018];[1.842, 0.142];[7.054, 0.421];[271.07, 3.493];[0.56, 0.406];[1.782, 0.44]
nations;domainbody;complex;no_reasoner;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-domainbody-complex-no_reasoner-amie-1-100;4;[0.135, 0.123];[0.135, 0.123];[0.135, 0.123];[0.991, 0.016];[0.982, 0.03];[1.0, 0.0];[0.991, 0.016];[0.982, 0.03];[1.0, 0.0];[0.2, 0.023];[0.2, 0.023];[0.2, 0.023];[0.647, 0.006];[0.637, 0.006];[0.637, 0.006];[0.647, 0.006];[0.637, 0.006];[0.637, 0.006];[0.287, 0.067];[0.287, 0.067];[0.287, 0.067];[0.714, 0.004];[0.613, 0.008];[0.753, 0.012];[0.714, 0.004];[0.613, 0.008];[0.753, 0.012];[0.086, 0.008];[0.45, 0.021];[83.23, 3.649];[0.04, 0.0];[0.47, 0.011]
kinship_family;backward_2;complex;r2n;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;TRUE;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;FALSE;3;3;TRUE;1;0.0;100;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];kinship_family-backward_2-complex-r2n-amie-1-100;4;[0.58, 0.001];[0.693, 0.0];[0.467, 0.001];[0.739, 0.052];[0.539, 0.087];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.348, 0.0];[0.35, 0.0];[0.345, 0.0];[0.528, 0.001];[0.507, 0.001];[0.518, 0.001];[0.918, 0.0];[0.913, 0.0];[0.916, 0.0];[0.346, 0.0];[0.346, 0.0];[0.346, 0.0];[0.502, 0.0];[0.5, 0.0];[0.501, 0.0];[0.872, 0.005];[0.863, 0.009];[0.88, 0.0];[69.582, 12.435];[211.718, 13.993];[793.04, 18.118];[0.0, 0.0];[12827.836, 363.157]
