sep=;
dataset_name;grounder;kge;model_name;rule_miner;seed;kge_atom_embedding_size;batch_size;val_batch_size;test_batch_size;facts_file;train_file;valid_file;test_file;domain_file;rules_file;corrupt_mode;num_negatives;valid_negatives;test_negatives;ragged;format;engine_num_negatives;engine_num_adaptive_constants;constant_embedding_size;predicate_embedding_size;dropout_rate_embedder;kge_regularization;learning_rate;epochs;num_rules;loss;weight_loss;cdcr_use_positional_embeddings;cdcr_num_formulas;valid_frequency;resnet;reasoner_depth;reasoner_regularization_factor;reasoner_formula_hidden_embedding_size;reasoner_dropout_rate;kge_dropout_rate;reasoner_atom_embedding_size;signed;temperature;aggregation_type;filter_num_heads;filter_activity_regularization;kge_checkpoint_load;keys_signature;run_signature;seed_run_i;time_ground_train;time_ground_valid;time_train;time_ground_test;time_inference;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_concept_hits@10@10;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;train_task_hits@10@10;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_hits@10@10;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;val_task_hits@10@10;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_concept_hits@10@10;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3;test_task_hits@10@10;time_ground_train;time_ground_valid;time_train;time_ground_test;time_inference
countries_s3;backward_1;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s3-backward_1-complex-sbr-None-1-100;4;14.69;39.2;75.18;40.17;40.4;[0.135, 0.256];[0.134, 0.257];[0.137, 0.255];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.931, 0.172];[0.869, 0.139];[0.994, 0.205];[0.491, 0.029];[0.454, 0.03];[0.488, 0.032];[0.548, 0.026];[0.61, 0.031];[0.554, 0.029];[0.608, 0.043];[0.744, 0.044];[0.519, 0.121];[0.406, 0.06];[0.633, 0.184];[0.422, 0.032];[0.304, 0.032];[0.488, 0.053];[0.64, 0.031];[0.556, 0.031];[0.488, 0.02];[0.564, 0.045];[0.708, 0.056];[14.358, 0.237];[38.196, 0.513];[74.536, 1.304];[40.25, 0.088];[40.47, 0.078]
countries_s3;backward_1;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s3-backward_1-complex-r2n-None-1-100;4;15.14;31.01;69.53;41.07;41.28;[0.547, 0.172];[0.585, 0.179];[0.509, 0.165];[0.999, 0.001];[0.999, 0.002];[1.0, 0.0];[1.0, 0.0];[0.999, 0.001];[0.999, 0.001];[1.0, 0.0];[1.0, 0.0];[0.691, 0.027];[0.677, 0.027];[0.705, 0.029];[0.406, 0.057];[0.358, 0.062];[0.402, 0.05];[0.496, 0.067];[0.598, 0.02];[0.562, 0.017];[0.596, 0.014];[0.678, 0.043];[0.363, 0.024];[0.332, 0.022];[0.395, 0.03];[0.349, 0.023];[0.22, 0.022];[0.432, 0.055];[0.6, 0.025];[0.553, 0.01];[0.476, 0.008];[0.58, 0.025];[0.74, 0.031];[14.368, 0.397];[36.7, 2.888];[75.176, 3.126];[37.22, 6.777];[37.45, 6.772]
countries_s3;backward_1;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s3-backward_1-complex-no_reasoner-None-1-100;4;0.07;0.17;19.55;0.08;0.28;[0.002, 0.002];[0.002, 0.002];[0.002, 0.002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.921, 0.088];[0.921, 0.088];[0.921, 0.088];[0.526, 0.035];[0.488, 0.037];[0.518, 0.035];[0.604, 0.058];[0.526, 0.035];[0.488, 0.037];[0.518, 0.035];[0.604, 0.058];[0.445, 0.043];[0.445, 0.043];[0.445, 0.043];[0.47, 0.027];[0.356, 0.041];[0.556, 0.023];[0.68, 0.018];[0.47, 0.027];[0.356, 0.041];[0.556, 0.023];[0.68, 0.018];[0.164, 0.193];[0.158, 0.016];[19.766, 1.418];[0.08, 0.0];[0.276, 0.005]
countries_s3;backward_2;complex;dcr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s3-backward_2-complex-dcr-None-1-100;4;50.16;73.58;169.66;71.01;71.35;[0.107, 0.055];[0.05, 0.045];[0.064, 0.04];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.999, 0.0];[0.999, 0.001];[1.0, 0.0];[1.0, 0.0];[0.984, 0.131];[0.72, 0.064];[1.125, 0.223];[0.503, 0.037];[0.458, 0.043];[0.508, 0.031];[0.576, 0.038];[0.617, 0.014];[0.568, 0.012];[0.624, 0.019];[0.73, 0.032];[0.627, 0.106];[0.342, 0.026];[0.789, 0.209];[0.428, 0.071];[0.308, 0.098];[0.496, 0.048];[0.652, 0.055];[0.565, 0.026];[0.492, 0.032];[0.584, 0.027];[0.7, 0.025];[48.736, 4.705];[74.42, 3.157];[169.024, 6.615];[75.172, 2.816];[75.526, 2.82]
countries_s3;backward_2;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s3-backward_2-complex-sbr-None-1-100;4;51.7;78.98;154.65;79.62;79.89;[0.349, 0.29];[0.348, 0.292];[0.35, 0.288];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.999, 0.001];[0.999, 0.001];[1.0, 0.0];[1.0, 0.0];[0.932, 0.3];[0.765, 0.111];[1.1, 0.492];[0.477, 0.025];[0.436, 0.02];[0.462, 0.028];[0.54, 0.05];[0.633, 0.02];[0.576, 0.016];[0.626, 0.023];[0.758, 0.042];[0.551, 0.252];[0.364, 0.039];[0.737, 0.468];[0.397, 0.042];[0.252, 0.047];[0.512, 0.047];[0.624, 0.029];[0.574, 0.025];[0.504, 0.015];[0.584, 0.029];[0.72, 0.042];[52.15, 1.46];[77.42, 1.989];[154.146, 2.608];[77.482, 3.793];[77.716, 3.8]
countries_s3;backward_2;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s3-backward_2-complex-r2n-None-1-100;4;45.59;64.6;142.85;79.98;80.34;[0.48, 0.095];[0.552, 0.094];[0.409, 0.096];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.999, 0.001];[0.999, 0.002];[1.0, 0.0];[1.0, 0.0];[0.755, 0.022];[0.666, 0.018];[0.845, 0.057];[0.333, 0.05];[0.278, 0.045];[0.328, 0.066];[0.44, 0.065];[0.652, 0.013];[0.61, 0.009];[0.644, 0.014];[0.754, 0.034];[0.423, 0.033];[0.326, 0.012];[0.521, 0.075];[0.318, 0.04];[0.172, 0.052];[0.392, 0.043];[0.596, 0.015];[0.637, 0.016];[0.592, 0.02];[0.632, 0.027];[0.712, 0.027];[49.548, 3.013];[70.696, 7.784];[153.594, 7.986];[78.382, 1.829];[78.712, 1.826]
countries_s3;backward_2;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s3-backward_2-complex-no_reasoner-None-1-100;4;0.04;0.08;18.76;0.09;0.29;[0.003, 0.003];[0.003, 0.003];[0.003, 0.003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.927, 0.106];[0.927, 0.106];[0.927, 0.106];[0.523, 0.016];[0.49, 0.013];[0.51, 0.022];[0.58, 0.036];[0.523, 0.016];[0.49, 0.013];[0.51, 0.022];[0.58, 0.036];[0.442, 0.047];[0.442, 0.047];[0.442, 0.047];[0.467, 0.015];[0.352, 0.027];[0.544, 0.023];[0.664, 0.023];[0.467, 0.015];[0.352, 0.027];[0.544, 0.023];[0.664, 0.023];[0.136, 0.177];[0.108, 0.023];[18.976, 0.704];[0.078, 0.007];[0.26, 0.022]
countries_s3;backward_3;complex;dcr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s3-backward_3-complex-dcr-None-1-100;4;64.2;81.69;229.73;53.52;53.91;[0.076, 0.034];[0.016, 0.025];[0.046, 0.018];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.224, 0.227];[0.896, 0.134];[1.457, 0.346];[0.544, 0.05];[0.502, 0.049];[0.534, 0.047];[0.64, 0.072];[0.634, 0.03];[0.58, 0.035];[0.636, 0.027];[0.776, 0.032];[0.731, 0.147];[0.407, 0.057];[0.961, 0.263];[0.462, 0.051];[0.34, 0.052];[0.524, 0.064];[0.68, 0.028];[0.558, 0.03];[0.476, 0.029];[0.604, 0.051];[0.72, 0.042];[71.732, 3.925];[78.028, 11.126];[237.178, 11.876];[70.44, 12.27];[70.84, 12.284]
countries_s3;backward_3;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s3-backward_3-complex-sbr-None-1-100;4;67.75;84.99;182.58;85.32;85.55;[0.123, 0.094];[0.117, 0.096];[0.129, 0.091];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.001];[1.0, 0.0];[1.0, 0.0];[0.896, 0.221];[0.701, 0.076];[1.092, 0.369];[0.516, 0.065];[0.476, 0.062];[0.498, 0.07];[0.59, 0.085];[0.641, 0.031];[0.576, 0.032];[0.642, 0.026];[0.782, 0.053];[0.527, 0.18];[0.321, 0.026];[0.732, 0.342];[0.415, 0.063];[0.284, 0.075];[0.5, 0.068];[0.62, 0.066];[0.583, 0.016];[0.496, 0.02];[0.604, 0.032];[0.732, 0.03];[74.416, 4.485];[79.574, 9.582];[185.212, 12.075];[80.562, 7.865];[80.794, 7.859]
countries_s3;backward_3;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s3-backward_3-complex-r2n-None-1-100;4;75.0;85.16;229.59;85.75;86.11;[0.617, 0.002];[0.693, 0.0];[0.543, 0.005];[0.935, 0.004];[0.878, 0.008];[1.0, 0.0];[1.0, 0.0];[0.998, 0.001];[0.997, 0.002];[1.0, 0.0];[1.0, 0.0];[0.76, 0.008];[0.693, 0.0];[0.826, 0.016];[0.222, 0.02];[0.166, 0.021];[0.21, 0.019];[0.316, 0.021];[0.64, 0.006];[0.598, 0.012];[0.632, 0.013];[0.752, 0.02];[0.415, 0.014];[0.345, 0.0];[0.485, 0.028];[0.324, 0.045];[0.196, 0.056];[0.36, 0.051];[0.556, 0.027];[0.632, 0.021];[0.584, 0.032];[0.636, 0.023];[0.704, 0.037];[73.492, 4.991];[79.7, 5.706];[223.184, 13.86];[82.436, 2.978];[82.794, 2.984]
countries_s3;backward_3;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s3-backward_3-complex-no_reasoner-None-1-100;4;0.03;0.13;19.6;0.05;0.21;[0.001, 0.001];[0.001, 0.001];[0.001, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.009, 0.123];[1.009, 0.123];[1.009, 0.123];[0.526, 0.023];[0.496, 0.024];[0.51, 0.023];[0.576, 0.022];[0.526, 0.023];[0.496, 0.024];[0.51, 0.023];[0.576, 0.022];[0.494, 0.06];[0.494, 0.06];[0.494, 0.06];[0.471, 0.042];[0.368, 0.063];[0.524, 0.02];[0.668, 0.032];[0.471, 0.042];[0.368, 0.063];[0.524, 0.02];[0.668, 0.032];[0.128, 0.166];[0.122, 0.017];[19.352, 0.98];[0.058, 0.013];[0.214, 0.016]
