sep=;
dataset_name;grounder;kge;model_name;rule_miner;seed;kge_atom_embedding_size;batch_size;val_batch_size;test_batch_size;facts_file;train_file;valid_file;test_file;domain_file;rules_file;corrupt_mode;num_negatives;valid_negatives;test_negatives;ragged;format;engine_num_negatives;engine_num_adaptive_constants;constant_embedding_size;predicate_embedding_size;dropout_rate_embedder;kge_regularization;learning_rate;epochs;num_rules;loss;weight_loss;cdcr_use_positional_embeddings;cdcr_num_formulas;valid_frequency;resnet;reasoner_depth;reasoner_regularization_factor;reasoner_formula_hidden_embedding_size;reasoner_dropout_rate;kge_dropout_rate;reasoner_atom_embedding_size;signed;temperature;aggregation_type;filter_num_heads;filter_activity_regularization;kge_checkpoint_load;keys_signature;run_signature;seed_run_i;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_concept_hits@10@10;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;train_task_hits@10@10;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_hits@10@10;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;val_task_hits@10@10;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_concept_hits@10@10;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3;test_task_hits@10@10;time_ground_train;time_ground_valid;time_train;time_ground_test;time_inference
countries_s1;backward_3;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-backward_3-complex-r2n-None-1-100;4;[0.33, 0.168];[0.356, 0.176];[0.304, 0.159];[1.0, 0.0];[0.999, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.323, 0.021];[0.291, 0.028];[0.355, 0.016];[0.819, 0.021];[0.776, 0.027];[0.834, 0.022];[0.898, 0.019];[0.91, 0.011];[0.856, 0.017];[0.948, 0.016];[1.0, 0.0];[0.284, 0.028];[0.337, 0.037];[0.231, 0.02];[0.896, 0.016];[0.828, 0.032];[0.96, 0.013];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.238, 0.108];[0.22, 0.025];[22.598, 2.054];[0.026, 0.005];[0.224, 0.014]
countries_s1;backward_3;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-backward_3-complex-no_reasoner-None-1-100;4;[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.448, 0.006];[0.448, 0.006];[0.448, 0.006];[0.904, 0.01];[0.882, 0.013];[0.912, 0.015];[0.95, 0.017];[0.904, 0.01];[0.882, 0.013];[0.912, 0.015];[0.95, 0.017];[0.325, 0.042];[0.325, 0.042];[0.325, 0.042];[0.949, 0.01];[0.912, 0.016];[0.988, 0.01];[1.0, 0.0];[0.949, 0.01];[0.912, 0.016];[0.988, 0.01];[1.0, 0.0];[0.08, 0.006];[0.086, 0.008];[20.142, 1.174];[0.006, 0.005];[0.19, 0.006]
countries_s1;domainbody;complex;dcr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-domainbody-complex-dcr-None-1-100;4;[0.078, 0.007];[0.012, 0.005];[0.066, 0.011];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.469, 0.031];[0.39, 0.029];[0.47, 0.032];[0.915, 0.012];[0.894, 0.015];[0.922, 0.016];[0.964, 0.014];[0.915, 0.012];[0.894, 0.015];[0.922, 0.016];[0.964, 0.014];[0.36, 0.02];[0.262, 0.021];[0.381, 0.024];[0.962, 0.018];[0.932, 0.035];[0.988, 0.016];[1.0, 0.0];[0.962, 0.018];[0.932, 0.035];[0.988, 0.016];[1.0, 0.0];[0.412, 0.034];[0.996, 0.163];[32.874, 2.593];[0.152, 0.145];[0.354, 0.149]
countries_s1;domainbody;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-domainbody-complex-sbr-None-1-100;4;[0.048, 0.033];[0.039, 0.031];[0.056, 0.035];[0.999, 0.001];[0.997, 0.002];[1.0, 0.0];[1.0, 0.0];[0.999, 0.001];[0.997, 0.002];[1.0, 0.0];[1.0, 0.0];[0.315, 0.024];[0.295, 0.028];[0.335, 0.022];[0.92, 0.013];[0.902, 0.012];[0.93, 0.017];[0.964, 0.014];[0.917, 0.015];[0.894, 0.014];[0.93, 0.019];[0.966, 0.017];[0.265, 0.025];[0.232, 0.024];[0.296, 0.026];[0.976, 0.013];[0.96, 0.022];[0.992, 0.01];[1.0, 0.0];[0.973, 0.009];[0.952, 0.016];[0.992, 0.01];[1.0, 0.0];[0.54, 0.15];[0.916, 0.172];[23.902, 1.8];[0.092, 0.004];[0.29, 0.006]
countries_s1;domainbody;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-domainbody-complex-r2n-None-1-100;4;[0.003, 0.004];[0.003, 0.004];[0.003, 0.004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.42, 0.059];[0.42, 0.059];[0.42, 0.059];[0.899, 0.016];[0.874, 0.022];[0.908, 0.01];[0.952, 0.016];[0.899, 0.016];[0.874, 0.022];[0.908, 0.01];[0.952, 0.016];[0.298, 0.046];[0.298, 0.046];[0.298, 0.046];[0.952, 0.013];[0.912, 0.03];[0.992, 0.016];[1.0, 0.0];[0.952, 0.013];[0.912, 0.03];[0.992, 0.016];[1.0, 0.0];[0.58, 0.183];[0.938, 0.143];[29.392, 2.291];[0.096, 0.005];[0.304, 0.01]
countries_s1;domainbody;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-domainbody-complex-no_reasoner-None-1-100;4;[0.003, 0.003];[0.003, 0.003];[0.003, 0.003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.404, 0.027];[0.404, 0.027];[0.404, 0.027];[0.898, 0.007];[0.872, 0.007];[0.91, 0.011];[0.944, 0.014];[0.898, 0.007];[0.872, 0.007];[0.91, 0.011];[0.944, 0.014];[0.288, 0.017];[0.288, 0.017];[0.288, 0.017];[0.951, 0.014];[0.916, 0.02];[0.98, 0.022];[1.0, 0.0];[0.951, 0.014];[0.916, 0.02];[0.98, 0.022];[1.0, 0.0];[0.082, 0.007];[0.086, 0.008];[20.018, 1.271];[0.01, 0.0];[0.192, 0.004]
countries_s2;backward_1;complex;dcr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_1-complex-dcr-None-1-100;4;[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.481, 0.05];[0.481, 0.05];[0.481, 0.05];[0.816, 0.006];[0.79, 0.013];[0.822, 0.007];[0.864, 0.026];[0.82, 0.008];[0.798, 0.012];[0.822, 0.007];[0.864, 0.026];[0.369, 0.057];[0.369, 0.057];[0.369, 0.057];[0.939, 0.015];[0.9, 0.022];[0.98, 0.018];[1.0, 0.0];[0.939, 0.015];[0.9, 0.022];[0.98, 0.018];[1.0, 0.0];[6.57, 0.369];[9.564, 0.282];[47.452, 2.073];[1.598, 0.068];[1.796, 0.071]
countries_s2;backward_1;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_1-complex-sbr-None-1-100;4;[0.131, 0.259];[0.131, 0.259];[0.13, 0.259];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.406, 0.05];[0.406, 0.05];[0.406, 0.05];[0.79, 0.026];[0.756, 0.023];[0.8, 0.032];[0.844, 0.04];[0.813, 0.015];[0.79, 0.014];[0.812, 0.017];[0.852, 0.026];[0.329, 0.04];[0.329, 0.041];[0.328, 0.04];[0.924, 0.039];[0.868, 0.063];[0.98, 0.018];[1.0, 0.0];[0.935, 0.023];[0.888, 0.035];[0.984, 0.015];[1.0, 0.0];[5.63, 1.699];[8.336, 2.505];[35.538, 4.572];[1.544, 0.045];[1.736, 0.048]
countries_s2;backward_1;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_1-complex-r2n-None-1-100;4;[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.342, 0.017];[0.342, 0.017];[0.342, 0.017];[0.817, 0.015];[0.788, 0.023];[0.822, 0.019];[0.87, 0.042];[0.822, 0.014];[0.798, 0.013];[0.822, 0.019];[0.87, 0.042];[0.28, 0.055];[0.28, 0.055];[0.28, 0.055];[0.937, 0.02];[0.9, 0.033];[0.976, 0.015];[1.0, 0.0];[0.937, 0.02];[0.9, 0.033];[0.976, 0.015];[1.0, 0.0];[5.858, 1.559];[9.576, 0.271];[39.014, 2.478];[1.58, 0.084];[1.77, 0.081]
countries_s2;backward_1;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_1-complex-no_reasoner-None-1-100;4;[0.015, 0.028];[0.015, 0.028];[0.015, 0.028];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.42, 0.067];[0.42, 0.067];[0.42, 0.067];[0.809, 0.011];[0.776, 0.014];[0.82, 0.014];[0.862, 0.012];[0.809, 0.011];[0.776, 0.014];[0.82, 0.014];[0.862, 0.012];[0.342, 0.072];[0.342, 0.072];[0.342, 0.072];[0.934, 0.016];[0.892, 0.02];[0.976, 0.02];[1.0, 0.0];[0.934, 0.016];[0.892, 0.02];[0.976, 0.02];[1.0, 0.0];[0.156, 0.162];[0.082, 0.01];[19.548, 1.194];[0.006, 0.005];[0.194, 0.005]
countries_s2;backward_2;complex;dcr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_2-complex-dcr-None-1-100;4;[0.048, 0.043];[0.03, 0.032];[0.028, 0.03];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.43, 0.103];[0.411, 0.114];[0.411, 0.114];[0.795, 0.01];[0.758, 0.022];[0.808, 0.01];[0.858, 0.029];[0.811, 0.01];[0.782, 0.012];[0.816, 0.017];[0.864, 0.033];[0.311, 0.028];[0.294, 0.037];[0.289, 0.043];[0.936, 0.019];[0.892, 0.03];[0.984, 0.008];[1.0, 0.0];[0.942, 0.019];[0.904, 0.029];[0.984, 0.008];[1.0, 0.0];[11.898, 0.392];[15.182, 0.133];[64.124, 1.173];[2.492, 0.765];[2.674, 0.771]
countries_s2;backward_2;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_2-complex-sbr-None-1-100;4;[0.002, 0.001];[0.002, 0.001];[0.002, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.41, 0.039];[0.41, 0.039];[0.41, 0.039];[0.79, 0.017];[0.754, 0.019];[0.798, 0.012];[0.858, 0.029];[0.809, 0.015];[0.786, 0.014];[0.804, 0.015];[0.858, 0.029];[0.322, 0.052];[0.322, 0.052];[0.322, 0.052];[0.932, 0.013];[0.88, 0.022];[0.98, 0.018];[1.0, 0.0];[0.932, 0.013];[0.88, 0.022];[0.98, 0.018];[1.0, 0.0];[11.394, 0.257];[14.528, 1.491];[49.31, 2.692];[2.612, 0.172];[2.804, 0.172]
countries_s2;backward_2;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_2-complex-r2n-None-1-100;4;[0.133, 0.261];[0.142, 0.276];[0.125, 0.247];[0.988, 0.024];[0.977, 0.046];[1.0, 0.0];[1.0, 0.0];[0.997, 0.005];[0.995, 0.01];[1.0, 0.0];[1.0, 0.0];[0.322, 0.038];[0.321, 0.038];[0.323, 0.039];[0.75, 0.099];[0.718, 0.105];[0.756, 0.103];[0.804, 0.084];[0.813, 0.009];[0.794, 0.014];[0.81, 0.009];[0.842, 0.017];[0.327, 0.072];[0.336, 0.079];[0.318, 0.069];[0.877, 0.045];[0.8, 0.074];[0.948, 0.035];[1.0, 0.0];[0.904, 0.018];[0.844, 0.023];[0.964, 0.008];[1.0, 0.0];[12.624, 0.282];[16.902, 0.946];[60.018, 1.987];[2.864, 0.05];[3.064, 0.055]
countries_s2;backward_2;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_2-complex-no_reasoner-None-1-100;4;[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.467, 0.019];[0.467, 0.019];[0.467, 0.019];[0.808, 0.004];[0.77, 0.006];[0.824, 0.015];[0.88, 0.014];[0.808, 0.004];[0.77, 0.006];[0.824, 0.015];[0.88, 0.014];[0.359, 0.056];[0.359, 0.056];[0.359, 0.056];[0.931, 0.015];[0.892, 0.027];[0.972, 0.02];[1.0, 0.0];[0.931, 0.015];[0.892, 0.027];[0.972, 0.02];[1.0, 0.0];[0.15, 0.166];[0.078, 0.021];[19.372, 0.726];[0.01, 0.0];[0.188, 0.01]
countries_s2;backward_3;complex;dcr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_3-complex-dcr-None-1-100;4;[0.256, 0.298];[0.228, 0.28];[0.227, 0.279];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.414, 0.049];[0.386, 0.063];[0.386, 0.063];[0.778, 0.037];[0.748, 0.039];[0.77, 0.041];[0.848, 0.025];[0.8, 0.013];[0.778, 0.013];[0.788, 0.017];[0.854, 0.014];[0.378, 0.062];[0.35, 0.053];[0.348, 0.053];[0.915, 0.016];[0.86, 0.022];[0.956, 0.023];[1.0, 0.0];[0.919, 0.009];[0.868, 0.01];[0.956, 0.023];[1.0, 0.0];[11.934, 0.393];[15.538, 0.345];[64.302, 2.892];[2.782, 0.048];[2.976, 0.041]
countries_s2;backward_3;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_3-complex-sbr-None-1-100;4;[0.003, 0.006];[0.003, 0.007];[0.003, 0.006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.423, 0.039];[0.423, 0.039];[0.423, 0.039];[0.799, 0.025];[0.762, 0.032];[0.814, 0.027];[0.864, 0.026];[0.822, 0.013];[0.798, 0.017];[0.824, 0.015];[0.866, 0.023];[0.363, 0.045];[0.363, 0.045];[0.362, 0.045];[0.93, 0.013];[0.88, 0.022];[0.988, 0.01];[1.0, 0.0];[0.932, 0.014];[0.884, 0.023];[0.988, 0.01];[1.0, 0.0];[10.656, 3.296];[15.706, 0.682];[49.794, 3.891];[2.914, 0.12];[3.104, 0.118]
countries_s2;backward_3;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_3-complex-r2n-None-1-100;4;[0.263, 0.322];[0.277, 0.339];[0.249, 0.305];[0.977, 0.028];[0.957, 0.053];[1.0, 0.0];[1.0, 0.0];[0.993, 0.008];[0.986, 0.017];[1.0, 0.0];[1.0, 0.0];[0.345, 0.036];[0.343, 0.035];[0.346, 0.037];[0.711, 0.128];[0.68, 0.131];[0.712, 0.133];[0.76, 0.129];[0.813, 0.011];[0.792, 0.004];[0.816, 0.019];[0.848, 0.041];[0.316, 0.054];[0.332, 0.072];[0.299, 0.037];[0.871, 0.076];[0.792, 0.113];[0.956, 0.045];[1.0, 0.0];[0.925, 0.026];[0.876, 0.039];[0.988, 0.016];[1.0, 0.0];[12.624, 0.652];[15.826, 0.798];[58.95, 2.065];[2.886, 0.118];[3.086, 0.124]
countries_s2;backward_3;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_3-complex-no_reasoner-None-1-100;4;[0.004, 0.006];[0.004, 0.006];[0.004, 0.006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.422, 0.051];[0.422, 0.051];[0.422, 0.051];[0.811, 0.013];[0.78, 0.017];[0.82, 0.009];[0.866, 0.02];[0.811, 0.013];[0.78, 0.017];[0.82, 0.009];[0.866, 0.02];[0.37, 0.063];[0.37, 0.063];[0.37, 0.063];[0.919, 0.013];[0.872, 0.02];[0.964, 0.015];[1.0, 0.0];[0.919, 0.013];[0.872, 0.02];[0.964, 0.015];[1.0, 0.0];[0.158, 0.156];[0.084, 0.012];[19.93, 1.145];[0.008, 0.004];[0.19, 0.0]
countries_s2;domainbody;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-domainbody-complex-sbr-None-1-100;4;[0.022, 0.002];[0.016, 0.003];[0.027, 0.002];[1.0, 0.0];[0.999, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.999, 0.001];[1.0, 0.0];[1.0, 0.0];[0.343, 0.024];[0.321, 0.023];[0.363, 0.025];[0.813, 0.014];[0.788, 0.01];[0.816, 0.02];[0.858, 0.029];[0.813, 0.014];[0.788, 0.01];[0.816, 0.02];[0.858, 0.032];[0.272, 0.036];[0.254, 0.049];[0.29, 0.028];[0.943, 0.015];[0.912, 0.02];[0.976, 0.015];[1.0, 0.0];[0.934, 0.014];[0.888, 0.02];[0.984, 0.015];[1.0, 0.0];[110.12, 8.007];[278.302, 25.136];[544.034, 26.639];[28.908, 1.953];[29.192, 1.954]
countries_s2;domainbody;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-domainbody-complex-r2n-None-1-100;4;[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.473, 0.036];[0.473, 0.036];[0.473, 0.036];[0.819, 0.008];[0.792, 0.004];[0.82, 0.011];[0.868, 0.029];[0.819, 0.008];[0.792, 0.004];[0.82, 0.011];[0.868, 0.029];[0.377, 0.026];[0.377, 0.026];[0.377, 0.026];[0.946, 0.015];[0.912, 0.02];[0.984, 0.02];[1.0, 0.0];[0.946, 0.015];[0.912, 0.02];[0.984, 0.02];[1.0, 0.0];[113.578, 1.758];[284.04, 6.894];[2432.932, 47.427];[27.526, 2.322];[29.18, 2.325]
countries_s2;domainbody;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-domainbody-complex-no_reasoner-None-1-100;4;[0.001, 0.001];[0.001, 0.001];[0.001, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.459, 0.054];[0.459, 0.054];[0.459, 0.054];[0.811, 0.014];[0.782, 0.016];[0.822, 0.016];[0.856, 0.029];[0.811, 0.014];[0.782, 0.016];[0.822, 0.016];[0.856, 0.029];[0.349, 0.049];[0.349, 0.049];[0.349, 0.049];[0.936, 0.022];[0.892, 0.037];[0.972, 0.02];[1.0, 0.0];[0.936, 0.022];[0.892, 0.037];[0.972, 0.02];[1.0, 0.0];[0.144, 0.138];[0.076, 0.02];[19.704, 0.953];[0.004, 0.005];[0.186, 0.019]
